delta1,delta2,delta3,delta4
00001,00000,00000,00000
-0001,00001,00000,00001
00000,00001,00001,00002
00000,00000,00002,00000
00002,00001,00001,00000
00004,00001,00000,00002
00003,00001,00001,00001
00002,00001,00001,00002
-0001,00000,00001,00000
00002,00001,00002,00002
00004,00002,00003,00002
00006,00007,00005,00007
00012,00014,00012,00015
00017,00016,00021,00021
00017,00016,00023,00024
00017,00016,00025,00025
00017,00016,00023,00022
00017,00016,00025,00025
00017,00016,00023,00022
00019,00019,00021,00022
00017,00015,00015,00018
00017,00015,00015,00018
00017,00015,00013,00018
00017,00015,00012,00018
00017,00015,00011,00018
00017,00015,00008,00018
00010,00009,00008,00012
00010,00009,00008,00010
00010,00009,00008,00009
00010,00009,00008,00009
00010,00009,00008,00007
00010,00009,00008,00007
00004,00007,00002,00006
00003,00004,00003,00005
00004,00000,00002,00004
00002,00001,00001,00001
00000,00002,00003,00001
00000,00001,00001,-0001
00001,-0001,00000,00001
00001,00001,00001,00001
00002,00000,00001,00003
00001,00000,00001,00001
00003,00002,00001,-0001
00000,00001,00000,00001
00003,00000,00002,00001
00001,00000,00000,00001
-0001,00000,00000,00001
-0001,00001,00001,-0001
00000,00000,00001,00000
00002,00000,00001,00000
00002,00003,00000,00000
00001,00002,00001,00001
00002,00002,00000,00000
00001,00000,00001,00000
-0001,00001,00003,00001
