delta1,delta2,delta3,delta4
00016,00018,00022,00023
00000,00000,00000,00001
00003,00005,-0003,-0001
-0002,00000,-0001,00000
-0001,00000,00000,-0001
00001,00000,00000,00000
00000,-0002,00000,00000
00001,-0002,00001,00001
00001,00001,-0001,00002
00000,00001,00001,00003
00002,00002,00003,00005
00006,00007,00006,00006
00009,00009,00011,00014
00015,00014,00018,00018
00018,00018,00026,00026
00018,00018,00028,00029
00018,00018,00029,00029
00018,00018,00032,00030
00018,00018,00032,00030
00018,00018,00030,00028
00020,00019,00028,00028
00019,00019,00028,00028
00015,00016,00024,00025
00011,00012,00015,00018
00011,00012,00014,00018
00011,00012,00011,00018
00011,00012,00009,00018
00011,00012,00009,00018
00011,00012,00006,00018
00007,00007,00006,00009
00007,00007,00006,00007
00007,00007,00006,00007
00007,00007,00006,00006
00007,00007,00006,00005
00007,00007,00006,00005
00004,00004,00003,00004
00002,00000,00002,00002
00001,00000,00001,00003
00002,00001,00000,00001
00000,-0001,00000,00000
-0001,-0002,00000,00001
00001,00001,-0001,00000
00000,00001,-0001,-0001
00002,00001,00000,00001
00002,00003,-0001,00000
00000,-0001,00000,00000
-0003,-0001,00000,00002
00000,-0001,00000,00001
-0002,-0001,00000,00000
-0001,00000,-0001,00000
00000,00001,-0001,-0001
-0001,00000,-0001,-0001
-0001,-0001,00000,-0001
00000,00000,-0001,-0003
00000,-0001,00000,-0001
