delta1,delta2,delta3,delta4
00001,00004,-0001,00003
00002,00001,00000,00003
-0001,-0001,00002,00001
00000,00000,00000,00006
-0001,00000,00001,00001
00000,-0001,00002,00002
00000,00003,00001,-0001
-0001,00000,00002,00001
00001,00001,00000,-0001
00000,00002,00003,00003
00001,00002,00003,00004
00010,00005,00004,00006
00008,00010,00009,00010
00014,00017,00016,00016
00020,00025,00029,00025
00025,00028,00032,00032
00027,00029,00030,00031
00028,00029,00031,00030
00025,00030,00034,00031
00026,00031,00032,00034
00023,00027,00033,00031
00020,00023,00028,00027
00018,00026,00022,00023
00018,00022,00022,00021
00018,00021,00023,00021
00013,00018,00021,00020
00014,00018,00021,00020
00016,00018,00021,00020
00012,00016,00020,00020
00012,00016,00020,00020
00015,00016,00020,00020
00012,00016,00020,00020
00013,00016,00020,00020
00010,00016,00020,00020
00010,00011,00013,00011
00010,00008,00011,00010
00010,00008,00009,00012
00010,00008,00008,00008
00010,00005,00006,00006
00010,00004,00006,00005
00005,00002,00005,00004
00005,00003,00002,00004
00001,00001,00005,00007
00000,00000,00002,00001
-0002,00000,00000,00000
00001,00001,00000,00000
00000,00000,00001,00002
-0005,00000,-0001,00001
00000,00000,00000,00000
00000,00000,00002,00002
00001,00000,00000,00000
-0001,00001,00002,-0001
00000,-0001,00001,00001
-0002,-0001,00001,00000
00000,00000,00001,00001
