delta1,delta2,delta3,delta4
00002,00001,00001,00000
00001,00000,00001,00001
00002,00000,00001,00000
00001,00001,00001,00001
00004,00001,00002,00001
00004,00002,00001,00001
00000,-0002,00000,00001
00000,00001,00001,-0001
00003,00003,00000,00003
00002,00003,00002,00003
00003,00004,00003,00006
00006,00005,00007,00010
00011,00011,00016,00021
00011,00011,00016,00021
00011,00011,00016,00024
00011,00011,00016,00026
00011,00011,00016,00026
00011,00011,00016,00034
00025,00021,00028,00033
00023,00021,00028,00033
00023,00022,00028,00033
00023,00019,00028,00033
00023,00019,00024,00033
00021,00019,00021,00033
00020,00016,00021,00023
00016,00013,00014,00017
00016,00013,00015,00017
00016,00013,00010,00017
00016,00013,00013,00017
00016,00013,00014,00017
00016,00013,00013,00017
00012,00010,00011,00015
00011,00010,00011,00013
00012,00010,00011,00014
00016,00010,00011,00013
00016,00010,00011,00014
00016,00010,00011,00013
00012,00008,00011,00014
00014,00008,00011,00014
00016,00008,00011,00014
00013,00006,00011,00011
00013,00006,00011,00011
00012,00006,00011,00011
00013,00006,00011,00011
00012,00006,00011,00011
00012,00006,00011,00011
00010,00009,00010,00015
00010,00010,00013,00015
00011,00011,00012,00013
00012,00010,00013,00016
00012,00011,00011,00015
00014,00012,00010,00011
00010,00008,00011,00014
00008,00006,00007,00011
00008,00011,00006,00014
