delta1,delta2,delta3,delta4
00002,00001,00002,00002
00001,00001,00000,00001
00005,-0002,00003,00001
00000,00000,00002,00002
00003,00000,00002,00004
00004,00003,00001,00001
00001,00001,00001,-0001
00000,00002,00000,00002
00004,00001,00002,00001
00003,00002,00002,00003
00003,00000,00003,00005
00007,00005,00005,00005
00017,00017,00016,00016
00020,00017,00020,00021
00020,00017,00024,00025
00020,00017,00025,00025
00021,00017,00026,00025
00021,00017,00026,00026
00019,00017,00025,00026
00020,00019,00026,00027
00020,00019,00026,00027
00020,00018,00023,00022
00020,00018,00023,00022
00021,00017,00021,00022
00020,00017,00021,00022
00018,00016,00019,00018
00015,00014,00016,00017
00014,00012,00011,00014
00014,00012,00010,00014
00014,00012,00010,00013
00014,00012,00008,00011
00014,00012,00007,00010
00014,00012,00008,00011
00008,00005,00008,00009
00006,00006,00004,00007
00005,00004,00004,00005
00005,00005,00002,00004
00003,00001,00003,00003
-0001,00002,00002,00001
00001,00005,00000,00002
00001,00001,00001,00001
00001,00000,00001,00000
00002,-0001,00002,00001
00002,00001,00002,00000
00002,00002,-0001,00001
00002,00000,00001,00002
00001,00000,00001,00001
00001,00000,00001,00000
00002,00001,00000,00000
00001,00001,00000,-0001
00003,00001,00001,-0001
00000,00000,-0001,00000
-0002,-0004,00002,00001
00001,00001,00002,00001
00001,00002,00001,-0001
