delta1,delta2,delta3,delta4
00001,00000,00001,00000
00002,00001,00001,00000
00000,00000,00002,00001
00001,00000,00001,00001
00001,00001,00002,00001
00002,00002,00001,00000
00003,00004,00002,-0002
00002,00000,00002,00001
00002,00001,00002,00001
00004,00003,00003,00003
00006,00006,00003,00004
00008,00007,00007,00008
00011,00011,00010,00013
00014,00016,00019,00018
00021,00024,00030,00027
00023,00024,00038,00029
00024,00028,00041,00036
00027,00030,00047,00039
00028,00030,00053,00040
00027,00028,00051,00043
00026,00031,00052,00041
00025,00027,00043,00037
00026,00024,00033,00033
00017,00020,00026,00027
00018,00012,00019,00024
00018,00012,00019,00024
00018,00011,00019,00024
00018,00010,00019,00024
00018,00008,00019,00024
00018,00006,00019,00024
00009,00009,00005,00012
00008,00009,00006,00009
00006,00009,00006,00008
00005,00009,00003,00008
00008,00009,00005,00007
00003,00009,00004,00005
00005,00003,00004,00005
00004,00002,00003,00006
00003,00003,00003,00002
00002,-0002,00002,00001
00001,00002,00001,00001
00003,00000,00001,00001
00000,00002,00001,00001
-0001,-0006,00003,-0002
00000,00000,00001,00002
00003,00000,00001,-0001
00001,00001,00001,00000
00001,00000,00000,00000
00002,00002,00002,00002
00001,00001,00000,00000
00001,00001,00002,00000
00001,-0001,00002,00001
00002,00000,00002,00001
00002,00000,00002,00001
00000,00002,00001,00001
