delta1,delta2,delta3,delta4
-0001,00002,00002,00000
-0004,-0001,00001,-0001
00000,-0003,00003,00000
-0001,00002,00000,-0001
00000,00000,00003,00001
-0001,00003,00002,00002
00001,00000,00002,00001
-0001,00000,00001,00000
00000,00001,00003,00002
00001,00001,00003,00002
00006,00002,00003,00004
00006,00007,00008,00004
00007,00010,00010,00008
00012,00018,00018,00014
00020,00024,00026,00021
00021,00027,00029,00022
00022,00030,00034,00026
00019,00038,00036,00028
00019,00036,00039,00028
00019,00039,00042,00030
00029,00039,00044,00033
00025,00039,00044,00033
00025,00039,00044,00033
00026,00039,00044,00033
00025,00039,00044,00033
00023,00039,00044,00033
00023,00039,00042,00031
00024,00035,00032,00025
00017,00027,00026,00021
00018,00023,00024,00018
00011,00021,00019,00016
00017,00021,00019,00016
00012,00015,00019,00014
00013,00017,00019,00009
00012,00017,00019,00010
00011,00017,00019,00013
00002,00017,00019,00001
00010,00017,00019,00011
00009,00011,00011,00011
00009,00008,00010,00011
00009,00007,00009,00011
00009,00007,00007,00011
00009,00005,00006,00011
00009,00005,00006,00011
00005,00003,00005,00005
00003,00002,00004,00003
-0002,00002,00002,00002
00000,00000,00003,-0002
00002,00000,00002,00000
-0002,00000,00001,00000
-0002,00000,00001,00003
-0003,-0001,00001,-0001
-0001,00000,00002,-0003
-0004,-0001,00002,00000
-0001,00001,00002,00000
