delta1,delta2,delta3,delta4
-0001,00001,00000,00001
00000,-0001,00000,00001
00000,-0001,00001,00000
-0001,-0002,00002,00002
-0001,00000,-0001,00001
00003,00001,-0001,00000
00002,00000,-0001,00001
00000,00001,00000,00002
00001,00000,00003,00004
00005,-0001,00003,00004
00003,00003,00006,00006
00007,00007,00006,00009
00012,00012,00009,00014
00015,00018,00014,00017
00021,00018,00020,00030
00021,00018,00024,00031
00022,00018,00025,00037
00023,00018,00027,00038
00023,00018,00027,00040
00023,00018,00030,00039
00024,00021,00028,00039
00024,00021,00028,00039
00024,00020,00028,00039
00025,00020,00022,00037
00025,00019,00022,00037
00020,00014,00020,00024
00017,00013,00015,00021
00017,00013,00017,00021
00016,00013,00011,00021
00016,00013,00012,00021
00016,00013,00011,00021
00016,00013,00011,00021
00016,00013,00012,00021
00016,00013,00011,00021
00010,00013,00010,00014
00008,00013,00010,00023
00012,00013,00010,00023
00011,00013,00010,00023
00014,00013,00010,00023
00013,00013,00010,00023
00012,00008,00010,00014
00012,00008,00010,00019
00012,00008,00011,00018
00013,00008,00010,00017
00012,00008,00009,00014
00012,00008,00009,00014
00012,00008,00009,00015
00012,00008,00009,00015
00012,00008,00009,00013
00012,00008,00009,00012
00008,00009,00003,00014
00009,00004,00004,00011
00006,00001,00003,00006
00005,00003,00002,00005
00002,00002,00000,00003
