delta1,delta2,delta3,delta4
00004,-0001,00002,00001
00000,00000,00000,00000
00004,00001,00001,00001
00001,00000,00000,00000
00002,00001,00001,00000
00001,00000,00001,-0001
00000,00000,00001,00001
00003,00002,00001,00000
00000,00001,00001,00001
00003,00002,00002,00002
00002,00003,00003,00002
00003,00003,00004,00005
00010,00007,00007,00010
00013,00012,00015,00015
00021,00022,00029,00032
00025,00024,00035,00038
00024,00026,00040,00040
00027,00025,00036,00036
00029,00024,00035,00038
00023,00021,00031,00034
00019,00019,00027,00028
00015,00015,00015,00020
00015,00011,00014,00020
00014,00009,00013,00020
00013,00011,00008,00020
00010,00007,00007,00020
00008,00006,00007,00020
00009,00007,00008,00009
00009,00007,00008,00009
00009,00007,00008,00007
00009,00007,00008,00007
00009,00007,00008,00007
00009,00007,00008,00006
00005,00001,00003,00005
00004,00003,00002,00003
00003,00002,00002,00003
00001,00002,00003,00001
00001,00001,00002,00001
00001,-0001,00001,00001
00002,00002,00001,00001
00005,00003,00000,00002
00002,00002,00002,00001
00001,00000,00002,00001
00002,00000,00001,00001
00003,00001,00002,00001
00001,00002,00002,00001
00002,00001,-0001,00000
00003,00002,00001,-0001
-0001,-0001,00001,00001
00001,00001,00001,00000
00002,00000,00003,00001
00000,00000,00002,00002
00000,00000,00001,00000
00000,00000,00002,00000
00003,00001,00001,00002
