delta1,delta2,delta3,delta4
00000,00001,00001,00000
-0001,00001,00002,00001
00002,-0002,00000,-0004
00001,-0001,00000,00001
00004,00001,00001,00000
00000,00002,00001,00002
00002,00000,00001,00000
00000,00000,00001,00001
00005,00004,00002,00000
00004,00001,00002,00002
00003,00003,00003,00003
-0001,00001,00004,00004
00010,00007,00010,00012
00015,00015,00017,00020
00015,00015,00017,00023
00015,00015,00017,00028
00015,00015,00017,00028
00015,00015,00017,00030
00015,00015,00017,00031
00024,00022,00030,00039
00026,00023,00028,00039
00024,00025,00032,00039
00025,00022,00028,00039
00023,00021,00027,00039
00018,00017,00024,00039
00020,00018,00021,00025
00019,00018,00021,00025
00015,00013,00013,00017
00015,00013,00013,00017
00015,00013,00012,00017
00015,00013,00011,00017
00015,00013,00009,00017
00015,00013,00007,00017
00010,00005,00005,00010
00010,00005,00005,00006
00010,00005,00005,00007
00010,00005,00005,00004
00010,00005,00005,00005
00010,00005,00005,00005
00007,00003,00003,00006
00004,00003,00002,00005
00002,00001,00003,00001
00002,00003,00001,00002
00004,00002,00003,00000
00000,00002,00000,00001
00001,00002,00001,00002
00000,00000,00000,-0001
-0002,00001,00001,00000
-0001,00000,00001,00000
00001,00000,-0001,00000
00002,00000,00000,00000
00000,00001,00000,-0001
00001,-0001,00000,-0001
00001,00001,00001,-0001
00000,00001,00002,00001
