delta1,delta2,delta3,delta4
00003,00001,00001,00001
00002,00002,00000,00001
00003,00000,00001,00000
00000,00000,00003,00001
-0001,-0001,00003,00001
00001,00000,00002,00001
00003,00001,00001,00001
00001,00002,00001,00001
00001,00000,00003,00003
00000,00003,00002,00002
00004,00006,00003,00003
00009,00006,00004,00008
00012,00011,00010,00010
00019,00015,00017,00018
00021,00019,00021,00024
00020,00019,00025,00026
00020,00019,00026,00025
00020,00019,00025,00026
00020,00019,00024,00026
00021,00019,00024,00026
00021,00019,00024,00026
00017,00019,00024,00026
00017,00013,00016,00016
00010,00010,00012,00015
00010,00010,00010,00013
00010,00010,00008,00010
00010,00010,00008,00010
00010,00010,00006,00008
00010,00010,00005,00006
00006,00006,00006,00007
00008,-0002,00000,00008
00002,00002,00002,00002
00003,00001,00002,00003
00002,00001,00001,00002
00003,00001,00000,00001
00003,00002,00000,00001
00001,00001,00002,00001
00000,00001,00002,00000
00002,-0001,-0001,-0001
00002,00001,00001,00001
00001,00000,00000,00000
00001,00000,00000,-0001
00002,-0001,00000,00001
00002,00003,00001,00001
00001,00001,00002,00000
00001,00002,00000,00001
00001,00000,00001,00000
-0001,00000,00000,00002
00000,-0001,00001,00000
00000,00000,00002,00001
00002,-0001,00001,00002
00002,00001,00002,00000
00002,00001,00001,00000
00000,00002,00000,-0002
00002,00001,00001,00001
