delta1,delta2,delta3,delta4
00001,00002,00001,00001
00002,00001,00000,00001
00001,00000,00001,-0001
00002,00000,00002,00003
00001,00002,00001,-0001
-0001,00000,00001,00001
-0001,00002,00001,00002
00001,-0001,00002,00001
00000,00009,00004,-0001
00001,00003,00002,00002
00009,00003,00003,00002
00006,00006,00005,00005
00013,00010,00008,00011
00017,00015,00018,00018
00020,00023,00032,00030
00024,00024,00040,00034
00025,00028,00046,00038
00024,00030,00049,00039
00029,00030,00048,00039
00026,00030,00047,00041
00027,00030,00043,00040
00023,00024,00030,00031
00018,00017,00020,00021
00012,00011,00014,00015
00013,00012,00011,00012
00012,00010,00007,00013
00011,00006,00008,00010
00009,00007,00006,00011
00007,00008,00007,00010
00008,00007,00006,00009
00009,00005,00005,00006
00009,00006,00004,00005
00004,00003,00004,00006
00004,00003,00002,00003
00004,00002,00001,00002
00002,00003,00002,00003
00000,00002,00002,00003
00003,00001,00001,00001
00001,-0001,00001,00003
00000,00000,00000,00001
00000,00000,00001,00002
00000,00000,00002,00001
00001,00001,00001,00000
00001,00000,00002,00001
00001,00002,00001,00001
00001,00001,00001,00000
00000,-0004,00000,00000
00001,00001,00001,00001
-0001,-0001,00002,00001
00000,00002,00000,00003
00001,00001,00000,00000
00001,00000,00001,00001
00001,-0001,00000,-0001
-0001,00000,00002,00000
00001,00001,00001,00001
