delta1,delta2,delta3,delta4
-0001,-0001,00002,-0001
-0001,-0001,00001,-0001
00000,00000,00001,00000
00000,-0001,00001,00000
00000,00002,00001,-0002
-0001,00000,00000,00000
00000,00001,00002,00000
-0002,00000,00001,00000
00000,00001,00001,-0001
00002,00002,00002,00000
00003,00003,00004,00003
00004,00006,00004,00003
00008,00007,00009,00008
00012,00017,00013,00013
00014,00021,00023,00019
00014,00028,00030,00019
00014,00024,00029,00019
00014,00031,00032,00019
00014,00030,00032,00019
00014,00028,00033,00019
00022,00029,00033,00023
00017,00029,00033,00021
00017,00029,00033,00023
00017,00029,00033,00023
00017,00029,00033,00021
00017,00029,00033,00020
00016,00028,00027,00020
00016,00028,00027,00022
00016,00028,00027,00019
00016,00024,00027,00020
00016,00024,00027,00021
00016,00024,00027,00021
00016,00024,00027,00022
00016,00024,00027,00021
00016,00024,00027,00023
00020,00029,00034,00024
00020,00029,00034,00024
00019,00030,00034,00023
00018,00027,00032,00024
00016,00024,00025,00017
00012,00016,00018,00013
00012,00016,00018,00013
00012,00016,00018,00010
00012,00016,00018,00009
00012,00016,00018,00008
00012,00016,00018,00008
00005,00010,00011,00009
00005,00007,00008,00009
00005,00006,00006,00009
00005,00004,00007,00009
00005,00005,00005,00009
00005,00006,00005,00009
00002,00004,00003,00004
00004,-0001,00004,00001
-0004,00005,00005,-0001
