delta1,delta2,delta3,delta4
00002,00002,00001,00002
00002,00000,00001,00001
00001,00001,00001,00001
00000,00001,00001,00006
00002,00000,00000,00000
00002,00001,00002,00002
00001,00002,00001,00001
00000,00002,00002,00001
00001,00001,00001,00000
00003,00001,00000,00002
00002,00002,00002,00004
00006,00004,00004,00006
00008,00010,00008,00010
00016,00019,00022,00021
00016,00019,00025,00019
00016,00019,00028,00019
00016,00019,00029,00019
00016,00019,00031,00019
00016,00019,00031,00019
00024,00025,00032,00027
00024,00024,00032,00025
00025,00022,00032,00024
00023,00022,00032,00026
00021,00023,00032,00024
00022,00021,00032,00023
00020,00018,00024,00023
00018,00013,00022,00022
00018,00016,00022,00022
00016,00015,00018,00018
00016,00014,00018,00018
00016,00013,00018,00018
00016,00009,00018,00018
00016,00009,00018,00018
00016,00010,00018,00018
00008,00007,00006,00010
00009,00007,00007,00007
00009,00007,00006,00008
00008,00007,00006,00006
00007,00007,00006,00006
00007,00007,00003,00002
00007,00001,00004,00004
00003,00003,00003,00003
00004,00003,00003,00001
00002,00002,00001,00002
00001,00002,00001,00002
00000,00001,00001,00002
00002,00002,00001,00000
-0002,00000,00001,00001
00003,00002,00000,00000
00001,00001,00001,-0001
00003,00001,00002,00000
00001,00002,00001,00001
00003,00001,00000,00000
00001,00001,00002,00000
00000,00001,00002,00001
