delta1,delta2,delta3,delta4
00001,00000,00001,00001
-0001,00000,00001,00000
00001,00000,00001,00002
00001,00000,00001,00001
00001,00001,00001,00003
00003,00000,00001,-0001
00002,00002,00001,00001
00002,00002,00002,00002
00000,00002,00002,00001
00004,00002,00003,00001
00004,00005,00003,00006
00010,00009,00008,00009
00011,00011,00014,00017
00017,00017,00019,00021
00017,00017,00019,00025
00017,00017,00019,00026
00017,00017,00019,00029
00017,00017,00019,00028
00017,00017,00019,00033
00026,00027,00036,00037
00026,00027,00041,00037
00027,00030,00040,00037
00025,00028,00044,00037
00026,00027,00042,00037
00024,00024,00038,00037
00024,00023,00037,00041
00017,00019,00024,00027
00010,00010,00014,00015
00013,00012,00011,00015
00009,00010,00008,00010
00012,00004,00006,00010
00010,00008,00006,00008
00006,00005,00005,00008
00007,00004,00006,00008
00006,00004,00003,00004
00002,00001,00004,00004
00005,00001,00002,00001
00002,00009,00003,00001
00002,00002,00002,00001
00003,00000,00001,00002
00003,00001,00003,00001
00004,00002,00000,00000
00000,-0001,00001,00003
00002,00000,-0001,00001
00000,00000,00000,00001
00002,00000,00001,00001
00000,00001,00001,00000
00001,-0003,00000,-0001
00002,00002,-0001,00000
00002,00001,00002,00000
00000,00001,00001,00000
00001,00001,00001,00001
00001,00002,00002,00001
00004,00001,00001,00001
-0001,00001,00000,00000
