delta1,delta2,delta3,delta4
00001,00003,-0001,00000
00000,00000,00000,00000
-0001,00002,00001,00000
00000,00002,-0001,00000
00000,00001,00001,00001
00002,-0001,00001,00001
00001,00003,00000,00001
00002,00002,00001,00004
00002,00003,00003,00005
00003,00004,00003,00008
00004,00004,00005,00012
00009,00007,00007,00015
00010,00009,00011,00018
00015,00016,00014,00022
00015,00016,00014,00027
00015,00016,00014,00023
00015,00016,00014,00023
00015,00016,00014,00024
00015,00016,00014,00024
00018,00019,00021,00024
00018,00019,00022,00024
00018,00019,00019,00024
00018,00021,00021,00023
00018,00022,00022,00023
00018,00021,00019,00023
00018,00022,00019,00023
00018,00022,00019,00023
00018,00023,00019,00023
00019,00024,00021,00022
00019,00024,00022,00022
00019,00024,00021,00022
00019,00024,00020,00022
00020,00024,00016,00014
00021,00024,00016,00013
00018,00024,00016,00012
00018,00024,00016,00010
00018,00024,00016,00010
00018,00024,00016,00010
00017,00020,00011,00008
00013,00021,00008,00006
00010,00018,00005,00006
00006,00013,00004,00003
00006,00010,00004,00003
00006,00012,00004,00003
00006,00010,00004,00003
00006,00010,00004,00003
00006,00008,00004,00003
00005,00007,00003,00002
00004,00008,00002,00001
00004,00005,00002,00001
00001,00004,00000,00000
00001,00005,00000,00001
00001,00004,00000,-0001
-0002,00005,-0001,00000
00001,00001,00000,-0001
