delta1,delta2,delta3,delta4
00000,00002,00000,00001
00000,00001,00000,00001
00002,00002,-0001,00001
00001,00000,00000,00002
00002,00001,-0001,00002
00001,00000,00001,00002
00001,00002,00000,00002
00001,00001,-0001,00002
00001,00003,00000,00001
00001,00001,00000,00003
00004,00003,00001,00007
00006,00004,00003,00011
00010,00007,00007,00021
00010,00007,00007,00021
00010,00007,00007,00024
00010,00007,00007,00026
00010,00007,00007,00029
00010,00007,00007,00026
00016,00016,00015,00026
00015,00018,00017,00024
00020,00020,00019,00023
00018,00021,00019,00023
00018,00020,00019,00023
00021,00023,00018,00015
00019,00022,00018,00013
00019,00027,00018,00011
00019,00027,00018,00009
00019,00022,00018,00008
00019,00019,00018,00005
00009,00013,00004,00003
00006,00007,00001,00001
00003,00001,00001,00004
00003,00002,00000,00001
00001,00003,-0002,00001
-0001,00002,00000,00000
00000,00001,-0001,00002
00001,00003,-0001,00003
00002,00001,-0002,-0002
00004,00001,-0002,00001
00001,00001,-0003,00001
00001,00001,-0001,00001
00000,00002,-0001,00001
00002,00000,-0002,00000
00001,00003,00000,00002
00001,00002,-0002,00002
00003,00002,00000,00002
00003,00002,-0001,00002
00002,00001,-0001,00000
00005,00002,-0001,00001
00001,00001,-0001,00001
00002,00003,-0002,00001
-0001,00001,00001,00001
00001,00002,-0001,00002
00001,00002,00000,00002
00003,00000,00000,00002
