delta1,delta2,delta3,delta4
-0001,-0001,00002,00002
00001,00000,00000,00001
00001,00000,00001,00001
00000,00000,00000,00001
00002,00001,-0001,-0001
00002,00002,-0001,00003
00001,00000,00000,00003
00005,00001,00000,00006
00002,00004,00004,00006
00005,00002,00003,00010
00010,00006,00006,00013
00011,00008,00009,00015
00014,00011,00010,00012
00017,00014,00015,00021
00017,00014,00015,00023
00017,00014,00015,00020
00022,00017,00016,00020
00020,00017,00016,00024
00020,00017,00016,00022
00024,00017,00016,00023
00025,00017,00016,00021
00024,00017,00016,00022
00025,00017,00016,00022
00023,00017,00016,00022
00021,00020,00016,00016
00021,00020,00016,00016
00016,00020,00015,00011
00016,00015,00015,00012
00016,00015,00015,00010
00016,00015,00015,00010
00016,00015,00015,00007
00016,00015,00015,00007
00010,00016,00007,00003
00008,00016,00007,00003
00007,00016,00007,00003
00005,00016,00007,00003
00004,00016,00007,00003
00004,00016,00007,00003
00003,00010,00004,00003
00001,00005,00002,00002
00002,00002,00003,00002
00003,00004,00004,00002
00002,00002,00000,00001
00000,00001,00000,00001
00002,00003,00000,00000
00001,-0001,00001,00004
00002,00001,00000,00001
00003,-0001,-0002,00001
00001,00000,-0002,00000
00001,00001,-0002,00001
00000,00000,-0002,00001
00000,00000,-0001,00000
00001,00001,-0002,00002
-0001,00002,00000,00000
-0001,00001,-0001,00001
