delta1,delta2,delta3,delta4
00002,00001,00001,00002
00004,00002,00000,00003
00001,00003,-0001,00001
00001,00001,00000,00002
00001,00000,00001,00002
00002,00002,00000,00000
00000,00002,00000,00002
00001,00002,00000,00002
00003,00002,-0001,00003
00003,00006,00000,00001
00005,00003,00000,00004
00006,00004,00002,00008
00010,00007,00004,00013
00014,00008,00005,00016
00018,00014,00012,00026
00018,00014,00012,00028
00018,00014,00012,00029
00018,00014,00012,00026
00018,00014,00012,00029
00018,00014,00012,00032
00025,00022,00021,00023
00022,00025,00024,00023
00024,00023,00022,00023
00026,00028,00021,00023
00023,00028,00018,00023
00023,00027,00018,00023
00023,00026,00012,00012
00023,00026,00012,00010
00023,00026,00012,00008
00023,00026,00012,00007
00023,00026,00012,00007
00023,00026,00012,00006
00011,00010,00004,00005
00006,00011,00004,00005
00004,00008,00004,00005
00005,00007,00004,00005
00005,00004,00004,00005
00005,00004,00004,00005
00002,00003,-0001,00001
00003,00003,00000,00003
00002,00004,-0002,00002
00002,00004,-0001,00001
00001,00002,-0001,00003
00002,00011,-0001,00006
00001,00003,00000,00002
00002,00002,-0002,00002
00000,00002,00000,00002
00003,00003,-0001,00003
00002,00000,00001,00003
00002,00002,-0001,00001
00003,00002,00000,00001
00000,-0001,-0003,00003
00000,00003,-0001,00001
00000,00002,00000,00002
00003,00003,-0001,00002
