delta1,delta2,delta3,delta4
00003,-0002,00003,00005
00002,00004,00001,00001
00001,00002,00002,00002
00000,00002,00002,00002
00002,00001,00002,00003
00003,-0001,00000,00001
00000,-0001,-0002,00002
00001,00000,00001,00002
00001,00002,00002,00000
00002,00002,00004,00003
00002,00003,00002,00003
00003,00002,00005,00004
00005,00002,00003,00008
00010,00006,00006,00021
00010,00006,00006,00031
00010,00006,00006,00047
00010,00006,00006,00064
00010,00006,00006,00077
00010,00006,00006,00089
00097,00022,00037,00093
00112,00031,00051,00093
00112,00045,00062,00093
00099,00058,00065,00093
00083,00072,00067,00093
00069,00077,00061,00093
00061,00076,00057,00055
00053,00058,00039,00032
00042,00042,00028,00025
00026,00033,00017,00015
00026,00033,00017,00012
00026,00033,00017,00010
00026,00033,00017,00008
00026,00033,00017,00007
00026,00033,00017,00004
00008,00016,00007,00005
00005,00016,00006,00005
00007,00016,00004,00005
00008,00016,00006,00005
00004,00016,00005,00005
00005,00016,00004,00005
00002,00007,00004,00004
00002,00005,00004,00004
00002,00006,00004,00004
00002,00005,00004,00004
00002,00012,00004,00004
00002,00004,00004,00004
00003,00004,00001,00002
00001,00005,00002,00003
00003,00002,00003,00004
00004,00004,00002,00001
00002,00000,00002,00002
00001,00002,00003,00003
00003,00003,00003,00003
00002,00002,00003,00002
00001,00001,00002,00002
