delta1,delta2,delta3,delta4
00001,00003,00002,00002
00003,00004,-0001,00000
00002,00003,00000,00002
-0003,00002,00001,00003
00003,00002,00001,00002
00001,00003,00000,00003
00001,00004,00000,00001
00000,00003,00002,00004
00005,00004,00000,00001
00001,00001,00000,00002
00001,00005,00000,00005
00003,00004,00003,00006
00006,00006,00002,00008
00001,00005,00005,00017
00009,00010,00012,00024
00009,00010,00012,00026
00009,00010,00012,00024
00009,00010,00012,00032
00009,00010,00012,00033
00009,00010,00012,00035
00020,00020,00020,00037
00019,00021,00023,00037
00019,00022,00023,00037
00019,00022,00022,00037
00019,00024,00024,00037
00019,00021,00027,00037
00019,00022,00025,00031
00020,00023,00026,00026
00021,00023,00026,00026
00021,00023,00026,00026
00023,00023,00026,00026
00024,00023,00026,00026
00022,00023,00026,00026
00020,00027,00023,00014
00020,00027,00023,00015
00020,00027,00023,00011
00020,00027,00023,00010
00020,00027,00023,00008
00020,00027,00023,00008
00016,00027,00007,00007
00016,00027,00006,00007
00016,00027,00005,00007
00016,00027,00006,00007
00016,00027,00005,00007
00016,00027,00004,00007
00007,00013,00002,00004
00006,00010,00002,00004
00005,00007,00002,00004
00003,00007,00002,00004
00005,00007,00002,00004
00004,00011,00002,00004
00003,00006,00001,00001
00004,00004,00000,00001
00003,00004,00001,00002
00000,00004,00002,00002
