delta1,delta2,delta3,delta4
00000,00001,00001,00001
00002,00004,00003,00003
-0003,00012,00002,00000
00002,00003,-0002,00001
00001,00002,-0001,00001
00000,00002,-0002,-0001
00000,00001,-0001,00001
00001,00002,-0001,00001
00001,00001,-0001,00002
00002,00002,-0002,00003
00002,00000,00000,00003
00003,00002,-0001,00003
00005,00003,00001,00008
00009,00004,00003,00017
00015,00007,00007,00029
00015,00007,00007,00036
00015,00007,00007,00038
00015,00007,00007,00040
00015,00007,00007,00042
00015,00007,00007,00043
00028,00018,00029,00042
00027,00018,00034,00042
00026,00018,00034,00042
00024,00018,00036,00042
00029,00018,00033,00042
00027,00018,00031,00042
00027,00035,00028,00027
00027,00035,00028,00027
00027,00037,00028,00027
00027,00034,00028,00027
00027,00032,00028,00027
00027,00029,00028,00027
00012,00025,00007,00006
00012,00025,00003,00004
00007,00025,00002,00003
00005,00025,00001,00002
00003,00025,00002,00003
00002,00025,00002,00000
00002,00003,00001,00001
00002,00003,00001,00001
00002,00004,00001,00001
00002,00002,00001,00001
00002,-0001,00001,00001
00001,00003,00001,00002
00002,00002,00000,00001
00001,00002,-0002,00002
00001,00003,00000,00002
00002,00002,-0001,00002
00002,00000,-0001,00001
00001,00002,00000,00002
00005,00000,-0001,00003
00003,-0001,-0004,-0002
00003,00001,-0003,00001
00000,00001,-0003,00001
00000,00001,-0001,-0001
