delta1,delta2,delta3,delta4
-0001,00002,00001,00002
00003,00002,00000,00002
00000,00002,-0001,00000
00002,00001,00000,00002
00002,00001,00000,00001
00003,00003,00001,00000
00003,00001,00000,00001
00003,00001,00000,00003
00005,00003,00003,00006
00006,00005,00003,00008
00011,00006,00006,00014
00019,00011,00012,00021
00019,00011,00012,00020
00022,00020,00017,00021
00024,00024,00017,00024
00025,00024,00017,00024
00024,00026,00017,00024
00026,00027,00017,00024
00030,00029,00017,00023
00032,00029,00022,00023
00032,00029,00028,00023
00032,00029,00022,00023
00032,00029,00021,00023
00032,00029,00021,00023
00032,00029,00020,00023
00025,00029,00017,00012
00025,00029,00017,00011
00025,00029,00017,00007
00025,00029,00017,00008
00025,00029,00017,00008
00025,00029,00017,00006
00008,00019,00007,00005
00004,00019,00007,00005
00007,00019,00007,00005
00005,00019,00007,00005
00005,00019,00007,00005
00002,00019,00007,00005
00004,00009,00004,00000
00004,00007,00004,00000
00004,00006,00004,00000
00004,00006,00004,00000
00004,00004,00004,00000
00004,00005,00004,00000
00002,00005,00002,00002
00002,00003,00001,00001
00002,00004,00002,00000
00003,00004,00001,00001
00003,00005,00000,00001
00002,00003,-0002,00002
00003,00003,-0001,00001
00003,00003,00001,00002
00001,00005,00002,00001
00002,00002,00000,00003
-0001,00003,00002,00001
00003,00003,00001,00004
