delta1,delta2,delta3,delta4
00007,00004,-0001,00005
00003,00001,-0001,00002
00002,00002,-0001,00002
-0001,00001,-0001,00002
00001,00000,00000,00001
00001,00002,00001,00002
00002,00000,-0002,00000
00000,00001,00000,00001
00003,00002,00001,00002
00002,00002,00000,00003
00002,00003,00001,00004
00003,00002,00001,00007
00006,00004,00003,00013
00010,00008,00006,00022
00010,00008,00006,00025
00010,00008,00006,00025
00010,00008,00006,00024
00010,00008,00006,00024
00010,00008,00006,00024
00015,00014,00017,00024
00013,00015,00015,00018
00014,00015,00010,00011
00014,00015,00010,00009
00014,00015,00010,00008
00014,00015,00010,00007
00014,00015,00010,00005
00014,00015,00010,00003
00006,00008,00001,00003
00003,00005,00001,00003
00002,00003,-0001,00003
00001,00001,00001,00002
00001,00001,00002,00000
00002,00002,-0001,00001
00001,00002,-0001,00002
00001,00002,-0001,00001
00001,00003,00000,00001
00002,00002,00000,00004
00002,00002,-0001,00002
00002,00002,-0002,00001
00004,00004,-0002,00003
00002,00003,-0001,00001
00002,00002,00001,00001
00004,00003,00001,00003
00005,00002,-0001,00002
00005,00001,-0002,00002
00003,00004,00003,00001
00002,00004,00000,00003
00003,00002,-0001,00002
00002,00002,-0002,00001
00000,00005,-0001,00002
00001,00001,-0002,00000
00001,00003,-0001,00002
00002,00002,-0001,00000
00001,00003,-0002,00001
00002,00002,-0001,-0004
