delta1,delta2,delta3,delta4
00002,00001,00000,00001
00000,00002,00001,00001
00003,00002,-0001,00003
00000,00003,00000,00003
00003,00004,-0002,00002
00002,00002,-0001,00001
00001,00003,-0001,00002
00003,00003,-0001,00001
00002,00003,00001,00003
00000,00004,-0001,00003
00002,00002,00000,00004
00003,00004,-0001,00006
00001,00005,00003,00009
00009,00006,00001,00013
00013,00007,00007,00025
00013,00007,00007,00027
00013,00007,00007,00027
00013,00007,00007,00029
00013,00007,00007,00029
00013,00007,00007,00031
00026,00016,00019,00034
00024,00016,00019,00034
00025,00016,00019,00034
00020,00016,00019,00034
00022,00025,00023,00024
00021,00025,00020,00024
00019,00023,00020,00024
00019,00023,00015,00024
00019,00021,00015,00024
00019,00020,00015,00024
00016,00022,00008,00008
00016,00020,00008,00008
00016,00020,00008,00006
00016,00014,00008,00006
00016,00014,00008,00005
00016,00014,00008,00005
00005,00012,00000,00004
00004,00003,00000,00002
00004,00000,-0001,00003
00002,00004,-0001,00003
00000,00005,-0005,-0004
00001,00001,00000,00002
00001,00001,-0001,00001
00001,00003,-0001,00001
00002,00001,00001,00003
00003,00002,00000,00002
00001,00001,00000,00003
00000,00003,-0002,00004
-0001,00003,-0001,00002
00001,00004,-0001,00001
00001,00002,00000,00004
00004,00002,00000,00003
00001,00001,00000,00001
00000,00002,-0002,00002
00002,00001,-0001,00002
