delta1,delta2,delta3,delta4
00001,00000,-0001,00000
00001,00000,00000,00001
00000,00002,-0002,00001
00002,-0001,-0004,-0002
00002,00003,-0001,00001
00000,00003,-0002,00002
00001,00002,-0001,00001
00002,00002,00000,00002
00001,00002,-0001,00002
00003,00002,-0001,00003
00001,00003,-0001,00003
00003,00002,00001,00007
00005,00004,00001,00008
00008,00005,00005,00017
00014,00010,00011,00025
00014,00010,00011,00026
00014,00010,00011,00029
00014,00010,00011,00028
00014,00010,00011,00029
00014,00010,00011,00018
00019,00019,00023,00032
00019,00019,00024,00031
00019,00019,00027,00034
00019,00019,00025,00026
00019,00019,00026,00029
00019,00019,00024,00027
00024,00023,00025,00026
00029,00026,00025,00026
00028,00026,00025,00026
00026,00030,00025,00026
00026,00030,00025,00026
00025,00030,00025,00026
00021,00030,00012,00010
00021,00030,00008,00008
00021,00030,00005,00005
00021,00030,00005,00005
00021,00030,00005,00004
00021,00030,00002,00002
00005,00011,00000,00002
00005,00007,00000,00002
00004,00006,00000,00002
00003,00003,00000,00002
00002,00002,00000,00002
00003,00004,00000,00002
00003,00004,-0001,00002
00003,00003,-0001,00000
00001,00002,-0002,00000
00003,00002,-0003,00001
00000,00001,-0001,00003
00003,00002,-0002,00002
00003,00002,-0003,00001
00002,00001,-0002,00001
00000,00004,-0003,00001
00002,00002,00000,00001
00003,00001,-0002,00001
