delta1,delta2,delta3,delta4
00002,00001,-0002,00001
00000,00000,00001,00000
00003,00002,-0002,00000
00002,00004,-0001,00002
00000,00001,-0001,00002
00004,00003,00000,00001
00003,00002,00001,00002
00003,00002,00002,00005
00005,00002,00002,00009
00007,00006,00003,00011
00009,00007,00005,00016
00013,00014,00010,00019
00014,00013,00013,00021
00014,00013,00013,00022
00014,00013,00013,00023
00014,00013,00013,00025
00014,00013,00013,00023
00014,00013,00013,00023
00020,00017,00017,00025
00019,00017,00017,00025
00025,00026,00019,00020
00022,00027,00019,00020
00024,00027,00019,00020
00022,00028,00019,00020
00019,00027,00019,00020
00019,00025,00019,00020
00012,00021,00006,00005
00012,00021,00006,00003
00012,00021,00006,00004
00012,00021,00006,00002
00012,00021,00006,00003
00012,00021,00006,00002
00003,00005,00001,00003
00003,00004,00001,00003
00003,00003,00001,00003
00003,00003,00001,00003
00003,00002,00001,00003
00003,00002,00001,00003
00003,00005,-0004,00003
00002,00003,00000,00002
00000,00004,-0001,00001
00002,00003,-0002,00000
00001,00003,-0002,00001
-0003,00001,-0003,00000
00002,00001,-0001,00001
00001,00001,00000,00002
00002,00002,-0002,00000
00002,00002,00000,00001
00003,00007,-0002,-0002
00004,00004,-0002,00001
00001,00002,-0001,00001
00002,00002,-0002,00003
00001,-0001,00000,00000
00001,00002,00000,00001
00003,00002,-0001,00001
