delta1,delta2,delta3,delta4
00003,00002,00001,00002
00002,00002,00000,00003
00002,00003,00001,00004
00003,00002,00001,00007
00006,00004,00003,00013
00010,00008,00006,00022
00010,00008,00006,00025
00001,00002,-0001,00000
00003,00002,-0001,00001
00003,00002,00000,00002
00003,00003,-0001,00002
00002,00001,-0002,00004
00003,00004,00001,00006
00007,00004,00004,00016
00013,00008,00011,00034
00013,00008,00011,00037
00013,00008,00011,00036
00013,00008,00011,00036
00013,00008,00011,00031
00013,00008,00011,00029
00022,00024,00022,00025
00019,00022,00022,00025
00019,00021,00020,00025
00019,00021,00020,00025
00019,00021,00011,00025
00019,00019,00011,00025
00013,00018,00007,00006
00013,00018,00007,00005
00013,00018,00007,00003
00013,00018,00007,00004
00013,00018,00007,00002
00013,00018,00007,00005
00003,00005,00001,00002
00002,00003,-0001,00002
00001,00002,-0001,00001
00001,00000,00000,00001
00001,00003,-0002,00003
00002,00002,-0002,00003
00004,00000,-0001,00000
00003,00003,-0002,00001
00001,00001,-0002,00001
00002,00001,00000,00000
00004,00003,-0002,00001
00002,00002,-0001,00001
00001,00000,00000,00001
00002,00001,00000,00001
00003,00002,-0001,00001
00003,00002,-0001,00002
00003,00003,00000,00002
00004,00002,-0001,00000
00002,00000,-0002,00001
00004,00001,-0001,00002
00004,00003,-0001,00003
00002,00002,-0001,00001
00002,00003,00000,00001
