delta1,delta2,delta3,delta4
00002,00002,-0001,00002
00002,00002,00000,00002
-0003,00002,00000,00002
00003,00002,-0001,00001
00002,00001,00000,00003
00002,00002,-0002,00002
00002,00002,00001,00003
00002,00003,00001,00002
00001,00005,00000,00004
00002,00001,00000,00003
00001,00002,00001,00004
00004,00003,00000,00005
00006,00001,00001,00007
00005,00005,-0001,00013
00008,00006,00007,00023
00008,00006,00007,00025
00008,00006,00007,00027
00008,00006,00007,00033
00008,00006,00007,00038
00008,00006,00007,00042
00029,00022,00027,00044
00031,00024,00033,00044
00031,00030,00037,00044
00031,00038,00042,00044
00034,00036,00051,00044
00036,00036,00062,00044
00047,00040,00077,00081
00090,00076,00098,00040
00054,00179,00015,00009
00054,00179,00008,00006
00054,00179,00005,00004
00054,00179,00003,00003
00054,00179,00003,00002
00054,00179,00000,00002
00006,00006,-0001,00001
-0002,00006,-0001,00001
00004,00001,-0001,00001
00002,00002,-0001,00001
00001,00002,-0001,00001
00000,00005,-0001,00001
00000,00002,00000,00002
00001,00002,-0003,00000
00006,00001,00000,00003
00003,00004,-0002,00003
-0001,00002,00000,00003
00003,00002,-0002,00000
00004,00005,-0002,00002
00002,00002,-0002,00000
00003,00002,-0002,00000
00000,00003,-0003,00002
00001,00002,-0001,00003
00001,00003,-0002,00002
00001,00002,-0002,00002
00001,00002,-0001,00001
00000,00002,00000,00001
