delta1,delta2,delta3,delta4
00001,00001,00000,00001
00001,00002,-0002,00001
00001,00003,-0002,00000
00004,00002,-0002,00001
00001,00003,-0002,00001
00002,00002,-0002,00002
00000,00002,-0002,00003
00000,00004,00000,00002
00002,00006,-0003,00003
00001,00002,00000,00004
00001,00004,00001,00006
00006,00004,00003,00012
00009,00006,00006,00016
00015,00009,00009,00020
00015,00009,00009,00023
00015,00009,00009,00024
00015,00009,00009,00025
00015,00009,00009,00027
00015,00009,00009,00025
00020,00021,00020,00026
00021,00021,00023,00026
00021,00020,00023,00026
00020,00020,00022,00026
00020,00024,00024,00026
00021,00024,00023,00026
00022,00023,00023,00026
00022,00022,00023,00026
00021,00025,00023,00026
00024,00025,00023,00026
00024,00025,00020,00016
00021,00024,00016,00013
00021,00024,00016,00011
00021,00024,00016,00011
00021,00024,00016,00007
00021,00024,00016,00006
00021,00024,00016,00008
00012,00021,00001,-0002
00012,00021,00004,-0002
00011,00021,00004,-0002
00009,00021,00003,-0002
00006,00021,00003,-0002
00006,00021,00002,-0002
00007,00010,00000,00002
00007,00006,00000,00002
00007,00008,00000,00002
00007,00005,00000,00002
00007,00003,00000,00002
00007,00003,00000,00002
00001,00007,00000,00001
00003,00003,-0002,00001
00003,00003,00002,00001
00003,00001,-0002,00001
00004,00001,-0001,00002
00000,00005,00000,00001
00002,00002,-0001,00002
