delta1,delta2,delta3,delta4
00006,00004,00003,00011
00011,00008,00009,00021
00011,00008,00009,00025
00002,00003,-0001,00002
00002,00001,00000,00001
00001,00004,-0001,00001
00004,00005,00001,00003
00002,00002,-0001,00003
00001,-0001,00001,00002
00003,00002,00000,00002
00002,00003,-0001,00002
00002,00004,00000,00008
00006,00003,00001,00013
00010,00007,00005,00020
00010,00007,00005,00024
00010,00007,00005,00024
00010,00007,00005,00027
00010,00007,00005,00026
00010,00007,00005,00031
00018,00013,00016,00027
00019,00023,00018,00030
00019,00020,00018,00030
00021,00023,00023,00027
00020,00023,00022,00027
00020,00022,00023,00027
00024,00028,00022,00027
00022,00022,00020,00027
00022,00024,00020,00027
00023,00024,00015,00027
00020,00024,00015,00027
00012,00017,00005,00006
00012,00017,00005,00005
00012,00017,00005,00003
00012,00017,00005,00004
00012,00017,00005,00001
00012,00017,00005,00002
00004,00003,00001,00002
00004,00002,00001,00002
00004,00001,00001,00002
00004,00003,00001,00002
00004,00002,00001,00002
00004,00001,00001,00002
00002,00004,-0001,00000
00002,00003,-0002,00002
00002,00002,-0001,00002
00002,00004,-0003,00002
00002,00003,-0002,00001
00000,00001,-0002,00000
00002,00003,00001,00003
00002,00002,-0001,00001
00003,00003,-0002,00001
00002,00002,-0001,00001
00003,00000,-0003,00000
00002,00002,00000,00001
00005,00004,-0001,00002
