delta1,delta2,delta3,delta4
00003,00006,00000,-0005
00002,00000,-0001,00002
00001,00003,-0002,00002
00001,00001,00000,00002
00002,00002,-0001,00000
00003,00000,-0002,-0001
00002,00002,-0001,00002
00001,00001,00001,00002
00002,00002,-0002,00003
00004,00001,-0001,00001
00001,00003,00000,00004
00006,00003,00001,00008
00007,00005,00003,00012
00011,00008,00008,00020
00011,00008,00008,00023
00011,00008,00008,00022
00011,00008,00008,00025
00011,00008,00008,00025
00011,00008,00008,00024
00019,00019,00016,00015
00019,00019,00016,00023
00018,00019,00018,00017
00016,00020,00009,00009
00016,00016,00009,00006
00016,00016,00009,00005
00016,00016,00009,00003
00016,00016,00009,00002
00016,00016,00009,00002
00004,00004,00000,00003
00003,00001,-0001,00000
00003,00003,-0002,-0002
00005,-0001,-0005,00001
00003,00003,-0001,00002
00002,00004,-0002,00001
00001,00001,-0003,00002
00001,00001,-0001,00002
00002,00003,00000,00001
00003,00002,-0002,00002
00001,00002,-0003,00001
00001,00000,-0001,00000
00003,-0002,00000,00001
00000,00001,-0001,00003
00001,00003,-0002,00002
00000,00001,-0003,00000
00001,00002,00000,00002
00003,00000,-0002,-0001
00002,00003,-0003,00000
00001,00001,00000,00002
00002,-0001,00002,00003
00002,00002,-0002,00000
00001,00002,-0001,00001
00002,00001,-0001,00001
-0001,00002,-0002,00002
00001,00000,-0001,-0001
-0001,00003,00000,00000
