delta1,delta2,delta3,delta4
-0001,00000,-0002,00003
00001,00000,-0001,00002
00001,00001,-0003,00001
00001,00001,-0002,00002
00000,-0002,00001,-0002
00001,00003,-0001,00002
00002,00001,-0001,00002
00001,00001,-0001,00005
00004,00001,-0001,00004
00003,00001,00000,00006
00005,00003,00002,00013
00007,00007,00003,00016
00011,00008,00011,00021
00011,00008,00011,00022
00011,00008,00011,00024
00011,00008,00011,00022
00011,00008,00011,00026
00011,00008,00011,00025
00016,00017,00017,00026
00016,00015,00015,00021
00012,00018,00013,00012
00012,00018,00013,00012
00012,00018,00013,00010
00012,00018,00013,00009
00012,00018,00013,00007
00012,00018,00013,00006
00008,00011,00002,00005
00005,00007,00001,00003
00001,00003,-0001,00003
00002,00001,-0001,00004
00004,00000,-0003,00002
00000,00002,-0002,00000
00000,00003,-0002,00001
00001,00001,-0002,00002
00001,00000,-0003,00001
00001,00001,00000,00002
00001,00001,-0004,00001
00005,00000,-0001,-0002
-0001,00001,-0003,00002
00002,00001,-0003,00002
00003,00001,-0002,00001
00001,00000,-0001,00005
00001,-0001,00000,00002
00002,00001,-0001,00001
00001,00001,-0001,00001
00001,00003,-0002,00003
00001,00000,-0001,00001
00001,00007,00002,00007
00000,00000,-0003,00002
00001,00001,-0002,00003
00000,00000,00000,00003
-0001,00002,-0001,00002
00001,00001,-0003,00001
00002,00001,-0001,00001
00000,00000,-0001,00002
