delta1,delta2,delta3,delta4
00002,00003,-0001,00001
00000,00001,-0001,00003
00002,00001,-0002,00002
00001,00000,00000,00003
00002,00001,00000,00002
00002,00001,00000,00003
00002,00003,-0001,00003
00001,00001,-0001,00001
00001,00002,00000,00001
00002,00001,-0001,00003
00003,00000,-0002,00003
00003,-0006,00006,00007
00009,00005,00002,00008
00010,00006,00004,00017
00017,00009,00010,00032
00017,00009,00010,00036
00017,00009,00010,00039
00017,00009,00010,00043
00017,00009,00010,00039
00017,00009,00010,00041
00024,00022,00030,00038
00025,00025,00030,00038
00026,00026,00029,00038
00024,00027,00027,00038
00023,00027,00027,00038
00022,00027,00023,00038
00021,00025,00019,00017
00018,00024,00014,00014
00018,00024,00013,00012
00018,00024,00010,00011
00018,00024,00006,00011
00018,00024,00005,00008
00018,00024,00007,00009
00010,00016,00004,00006
00009,00016,00004,00006
00010,00016,00004,00006
00007,00016,00004,00006
00006,00016,00004,00006
00004,00016,00004,00006
00006,00006,00001,00002
00006,00005,00001,00002
00006,00004,00001,00002
00006,00003,00001,00002
00006,00005,00001,00002
00006,00002,00001,00002
00002,00002,00000,00002
00003,00003,-0001,00002
00003,00002,-0001,00001
00001,00003,00000,00002
00003,00002,-0001,00002
00003,00002,-0002,00001
00002,00002,-0001,00003
00002,00002,00000,00002
00002,00003,-0001,00001
00001,00002,00000,00003
