delta1,delta2,delta3,delta4
00001,00003,00001,00002
00003,00003,00001,00002
00001,00003,00002,00003
00003,00002,00002,00007
00003,00005,00004,00009
00004,00004,00004,00007
00009,00007,00006,00012
00006,00007,00009,00015
00010,00010,00011,00015
00012,00008,00010,00020
00012,00008,00010,00017
00011,00013,00013,00018
00014,00015,00014,00021
00014,00015,00014,00021
00014,00015,00014,00023
00014,00015,00014,00023
00014,00015,00014,00022
00014,00015,00014,00020
00024,00021,00022,00019
00024,00021,00022,00019
00023,00024,00023,00019
00025,00026,00023,00019
00026,00027,00018,00019
00025,00032,00018,00019
00022,00032,00017,00009
00017,00033,00011,00006
00012,00030,00005,00004
00010,00030,00005,00004
00009,00030,00005,00004
00007,00030,00005,00004
00006,00030,00005,00004
00005,00030,00005,00004
00006,00014,00002,00002
00006,00010,00002,00002
00006,00011,00002,00002
00006,00010,00002,00002
00006,00007,00002,00002
00006,00008,00002,00002
00002,00007,00001,00001
00002,00004,00002,-0001
00002,00005,00001,00000
00001,00004,00002,00001
00002,00004,00001,00001
00001,00004,00001,00001
00002,00004,00001,00001
00002,00002,00000,00002
00002,00003,00000,00002
00000,00004,00001,00000
00000,00001,00001,00001
00001,00001,00000,-0001
00001,00002,-0002,00000
-0001,00001,00000,00001
00000,00002,-0001,-0001
00000,00003,-0001,00000
00000,00000,00001,00000
