delta1,delta2,delta3,delta4
00002,00002,-0002,00000
00001,00003,00000,00002
00001,00002,-0002,00001
00002,00001,-0001,00002
00000,00002,-0001,00000
00001,00003,-0001,00001
00004,00003,-0002,00002
-0001,00005,-0002,00002
00002,00002,00000,00001
00003,00001,00000,00002
00002,00002,00000,00003
00000,00001,00002,00007
00007,00004,00003,00012
00012,00011,00010,00008
00017,00012,00015,00024
00017,00012,00015,00027
00017,00012,00015,00027
00017,00012,00015,00030
00017,00012,00015,00033
00017,00012,00015,00035
00023,00024,00027,00031
00025,00025,00026,00031
00028,00023,00026,00031
00030,00028,00025,00031
00027,00028,00018,00031
00026,00030,00018,00031
00019,00025,00011,00006
00019,00025,00011,00004
00019,00025,00011,00005
00019,00025,00011,00004
00019,00025,00011,00003
00019,00025,00011,00004
00002,00004,00000,00002
00003,00002,00000,00002
00004,00001,00000,00002
00003,00002,00000,00002
00002,00003,00000,00002
00002,00003,00000,00002
00002,00002,00000,00001
00003,00004,-0002,00001
00003,00002,-0002,00002
00000,00000,-0001,00000
00003,00002,-0002,00002
00003,00002,-0001,00001
00003,00002,-0003,00001
00004,00002,-0003,00001
00002,00000,-0002,00001
00002,00002,-0002,00000
00003,00003,-0002,00002
00001,00001,-0002,00001
00001,00002,-0002,00002
00001,00001,-0002,00002
00001,00003,-0002,-0001
00002,00002,-0002,00000
00003,00002,-0001,00001
