delta1,delta2,delta3,delta4
00007,-0002,00001,00001
00001,00000,00001,00003
00005,00004,00002,00002
00005,00004,00004,00005
00006,00003,00002,00009
00007,00006,00006,00010
00012,00007,00009,00014
00014,00011,00012,00015
00015,00015,00013,00017
00015,00018,00017,00018
00016,00021,00016,00015
00016,00021,00016,00015
00016,00021,00016,00015
00016,00019,00016,00015
00016,00023,00014,00010
00016,00021,00014,00010
00016,00021,00014,00010
00016,00021,00014,00010
00016,00020,00014,00010
00006,00016,00005,00005
00003,00006,00006,00001
00002,00007,00004,00004
00001,00005,00003,00002
00002,00001,00003,00002
00001,00004,00003,00002
00002,00002,00003,00002
00003,00004,00002,00001
00001,00005,00003,00001
00001,00008,00003,00002
00000,00004,00003,00001
00004,00003,00001,00001
00002,00004,00003,00002
00002,00004,00004,00003
00004,00003,00002,00001
00001,00003,00004,00002
00003,00003,00002,00001
00003,00004,00002,00001
00001,00004,00002,00001
00002,00000,00001,00000
00002,00002,00001,00000
00002,00001,00003,00001
00001,00000,00000,00002
00003,00003,00001,00001
-0002,00000,00000,-0001
00002,00002,00001,00000
00002,00003,00002,00002
-0001,00003,00000,00001
00001,00002,00001,00001
00003,00003,00002,00001
00000,-0001,00002,00002
00000,00002,00002,00001
00002,00002,00003,00002
00002,00003,00002,00002
00000,00003,00002,00000
00002,00001,00002,00000
