delta1,delta2,delta3,delta4
-0001,00002,00002,00002
00001,00003,00001,00001
00002,00002,-0001,00002
00002,00002,00003,00001
-0003,00004,-0004,00003
00001,00002,00002,00003
00001,00003,00000,00003
00003,00002,00000,00002
00000,00004,00000,00004
00004,00003,00000,00005
00006,00005,00001,00008
00007,00006,00004,00012
00011,00007,00006,00016
00012,00010,00010,00018
00019,00016,00018,00023
00019,00016,00018,00025
00019,00016,00018,00034
00019,00016,00018,00027
00019,00016,00018,00025
00019,00016,00018,00025
00022,00029,00023,00022
00023,00031,00022,00022
00026,00031,00021,00022
00025,00032,00018,00022
00026,00032,00018,00022
00026,00032,00018,00022
00020,00031,00010,00010
00020,00031,00010,00007
00020,00031,00010,00011
00020,00031,00010,00005
00020,00031,00010,00004
00020,00031,00010,00004
00006,00011,00001,00001
00008,00006,00001,00001
00004,00008,00001,00001
00004,00004,00001,00001
00003,00004,00001,00001
00002,00003,00001,00001
00002,00004,-0002,00001
00005,00004,-0001,00003
00002,00003,-0001,00002
00003,00003,-0001,00004
00000,00005,-0002,00003
00002,00002,00000,00003
00002,00002,-0001,00002
00001,00003,-0001,00002
00001,00003,-0001,00003
00002,00003,-0002,00002
00002,00002,-0002,00003
00001,00005,00001,00000
00000,00003,-0002,00001
00002,00002,-0001,00002
00000,00003,-0001,00002
00003,00001,00000,00003
00001,00002,00000,00002
