delta1,delta2,delta3,delta4
00001,00004,00000,00000
00002,00002,-0001,00001
00001,00003,00000,00001
-0001,00004,-0002,00001
00001,00002,00000,00002
00002,00004,00000,00004
00003,00000,00001,00003
00003,00003,00001,00004
00005,00005,00006,00010
00011,00005,00007,00015
00008,00011,00007,00017
00012,00012,00013,00018
00012,00014,00015,00022
00012,00014,00015,00022
00012,00014,00015,00023
00012,00014,00015,00023
00012,00014,00015,00023
00012,00014,00015,00023
00016,00015,00019,00024
00017,00017,00018,00022
00019,00018,00017,00019
00019,00020,00017,00015
00019,00021,00017,00016
00019,00024,00017,00016
00019,00018,00017,00016
00013,00029,00006,00001
00013,00022,00006,00009
00013,00016,00006,00007
00013,00016,00006,00007
00013,00016,00006,00006
00013,00016,00006,00004
00011,00017,00005,00002
00007,00013,00002,00002
00005,00007,00004,00002
00001,00007,-0003,00000
00000,00005,00003,00004
00002,00003,00000,00003
00001,00004,-0001,00000
00002,00004,00000,00000
00003,00003,00001,00001
00012,00001,-0002,00001
00001,00003,00000,-0001
00001,00002,-0001,00003
00001,00003,00000,-0001
00002,00003,00000,00000
00001,00001,00001,00002
00001,00002,00000,00001
00001,00002,-0001,00001
00000,00004,00000,00000
00001,00001,00000,00000
00000,00002,00001,-0002
00002,00003,00000,00001
00002,00003,00000,00003
00003,00003,-0001,00000
00001,00001,00001,00001
