delta1,delta2,delta3,delta4
00003,00000,00002,00000
00003,00002,-0002,00001
00001,00001,-0001,00002
00002,00001,00000,00002
00000,00002,-0001,00002
00002,00001,-0001,00001
00003,00003,-0001,00002
00002,00004,00000,00000
00005,00002,00000,00002
00003,00002,00002,00006
00004,00003,00002,00007
00010,00008,00004,00011
00012,00010,00010,00020
00012,00010,00010,00022
00012,00010,00010,00023
00012,00010,00010,00027
00012,00010,00010,00026
00012,00010,00010,00028
00018,00020,00022,00028
00018,00022,00023,00028
00018,00023,00024,00028
00018,00022,00024,00028
00018,00023,00022,00028
00018,00023,00023,00028
00025,00020,00020,00011
00022,00020,00020,00016
00023,00020,00020,00016
00018,00020,00020,00016
00008,00015,00005,00006
00008,00014,00004,00003
00008,00010,00000,00005
00008,00007,00002,00003
00008,00006,00002,00003
00008,00006,00002,00001
00003,00005,00000,00002
00003,00003,-0001,00003
00001,00004,00000,00001
00003,00002,-0001,00001
00003,00004,-0002,00000
00003,00003,-0002,00002
00000,00002,-0002,-0001
00002,00002,-0002,00000
00003,00002,00000,00003
00002,00001,00000,00002
00004,00002,-0002,00001
00001,00002,-0003,00001
00001,00002,-0001,00002
00002,00002,-0003,00001
00002,00002,-0004,00001
00001,00002,-0002,00002
00001,00002,-0002,00001
00001,00003,-0001,00003
00001,00002,00000,00002
00002,00003,-0003,00002
-0001,00001,-0001,00001
