delta1,delta2,delta3,delta4
00000,00002,00000,00003
00001,00002,-0001,00004
00001,00002,-0001,00002
00002,00002,00001,00003
00002,00003,-0001,00002
00000,00002,-0001,00002
00004,00003,-0002,00002
00001,00003,00001,00002
00003,00003,00000,00003
00003,00002,00002,00005
00003,00003,00001,00006
00005,00004,00003,00011
00010,00004,00004,00020
00010,00004,00004,00020
00012,00004,00005,00029
00012,00004,00005,00032
00012,00004,00005,00032
00012,00004,00005,00034
00012,00004,00005,00037
00012,00004,00005,00038
00024,00019,00027,00040
00027,00019,00029,00040
00026,00019,00030,00040
00028,00019,00033,00040
00028,00019,00029,00040
00029,00019,00032,00040
00029,00035,00025,00023
00029,00043,00025,00023
00029,00035,00025,00023
00029,00037,00025,00023
00029,00035,00025,00023
00029,00032,00025,00023
00023,00031,00012,00011
00023,00031,00010,00010
00023,00031,00007,00008
00023,00031,00005,00008
00023,00031,00005,00005
00023,00031,00004,00005
00007,00010,00002,00004
00006,00013,00002,00004
00009,00007,00002,00004
00005,00008,00002,00004
00005,00003,00002,00004
00003,00007,00002,00004
00004,00006,-0001,00003
00001,00009,-0003,00003
00001,00003,00001,00002
00001,00004,00003,00000
00000,00001,00000,00002
00001,00003,-0001,00002
-0001,00002,-0002,00002
00003,00001,00000,00002
00002,00002,-0001,00002
00001,00002,-0001,00002
00001,00003,-0001,00002
