delta1,delta2,delta3,delta4
00001,-0001,00002,00001
00000,00000,00003,00001
00001,00000,00000,00002
00001,00001,00001,00002
00002,00001,00000,00000
00002,00000,00002,00002
00002,00000,00000,00002
00003,00002,00002,00002
00004,00003,00006,00005
00006,00004,00004,00010
00008,00005,00004,00007
00012,00009,00008,00011
00013,00012,00011,00014
00017,00014,00012,00016
00023,00021,00013,00011
00020,00024,00013,00011
00020,00027,00013,00011
00013,00028,00013,00011
00013,00022,00013,00011
00013,00014,00013,00011
00005,00012,00004,00003
00002,00004,00002,00002
-0004,-0004,00000,00001
00000,00003,-0001,00002
00002,00002,00000,00000
00001,00002,00000,00003
00002,00003,00000,00000
00002,00001,00001,00001
00003,00001,-0001,-0001
00002,00002,00000,00001
00001,00002,-0001,00001
00002,00002,00001,00002
00002,00002,00001,00001
00001,00000,00001,00002
-0001,00001,00001,00002
00002,00001,00002,00001
00004,00002,00002,00001
00004,00002,00001,00002
00001,00001,00001,00001
00000,00001,00000,00002
00001,00000,00001,00002
00002,00001,00002,00001
00001,00000,00000,00000
00002,00001,00003,00003
00000,00000,00002,00001
00001,00001,00001,00001
00000,00000,00000,00000
00000,00000,00001,00004
-0001,00002,00000,00001
00000,00000,00000,-0001
00002,00000,00002,00001
00003,00001,00001,00001
00002,00001,00001,00001
00001,00000,00001,00002
00001,00001,00002,00002
