delta1,delta2,delta3,delta4
00001,00001,-0004,00001
00001,00001,-0002,00000
00004,00001,-0004,-0002
00001,00002,-0001,00003
00002,00003,-0001,00001
00002,00003,-0001,00001
00000,00001,00001,00001
00001,-0002,-0001,00001
00002,00001,00000,00003
00005,00003,00000,00003
00003,00003,-0001,00005
00007,00001,00003,00013
00009,00005,00003,00012
00011,00005,00008,00017
00012,00010,00009,00023
00012,00010,00009,00024
00012,00010,00009,00025
00012,00010,00009,00026
00012,00010,00009,00026
00012,00010,00009,00026
00019,00017,00020,00029
00019,00017,00017,00029
00019,00021,00019,00024
00019,00022,00019,00024
00019,00020,00019,00024
00019,00020,00021,00024
00019,00022,00022,00024
00019,00021,00021,00024
00019,00025,00022,00024
00019,00023,00019,00024
00019,00023,00019,00024
00023,00024,00018,00018
00021,00024,00018,00018
00020,00024,00018,00018
00022,00026,00013,00012
00021,00026,00013,00012
00017,00026,00013,00009
00017,00026,00013,00007
00017,00026,00013,00006
00017,00026,00013,00006
00009,00016,00006,00005
00006,00010,00002,00002
00006,00007,00002,00002
00006,00007,00002,00002
00006,00006,00002,00002
00006,00006,00002,00002
00006,00003,00002,00002
00000,00012,-0006,-0004
00002,00003,-0001,00003
00002,00004,00000,00001
00000,00002,-0001,00001
00002,00001,-0001,00001
00002,00002,-0001,00000
00002,00002,-0002,00001
00001,00001,-0002,00001
