delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0002,0000,-002,-001,0000,0000,0000,0000,0001
0001,-001,-002,0000,0002,0000,0000,0000,0000
0001,-001,-001,-001,0002,0000,-001,0000,0000
0001,0000,-001,0000,0002,0001,0000,0001,0000
0001,0001,-001,0000,0002,0001,-001,0001,0001
0001,0001,-001,0000,0002,0000,0000,0000,0002
0002,0001,-001,0000,0001,0000,0000,0000,0001
0002,0001,0002,0000,0001,0000,0000,0001,0002
0002,0001,0001,0000,0001,0001,0000,0003,0002
0002,0002,0001,0000,0001,0001,0002,0004,0002
0002,0002,0000,0000,0002,0001,0002,0005,0003
0002,0002,0000,0001,0004,0001,0004,0010,0003
0005,0002,0001,0002,0006,0003,0004,0015,0005
0005,0004,0001,0003,0011,0006,0004,0019,0010
0004,0005,0001,0005,0020,0007,0004,0019,0010
0004,0009,0003,0007,0026,0009,0004,0018,0008
0004,0013,0006,0009,0030,0013,0004,0016,0005
0004,0013,0006,0009,0031,0013,0004,0016,0005
0004,0013,0006,0009,0031,0013,0004,0016,0005
0004,0013,0006,0009,0031,0013,0004,0016,0005
0004,0013,0006,0009,0030,0013,0004,0016,0005
0004,0013,0006,0009,0029,0013,0004,0016,0005
0006,0026,0010,0007,0026,0007,0001,0005,0002
0009,0026,0010,0007,0020,0005,0000,0005,0001
0009,0025,0010,0007,0020,0005,0000,0005,0001
0009,0025,0010,0007,0020,0005,0000,0005,0001
0007,0024,0006,0003,0010,0003,0002,0001,-004
0007,0023,0006,0003,0010,0003,0002,0001,-004
0007,0023,0006,0003,0007,0003,0002,0001,-004
0007,0023,0006,0003,0007,0003,0002,0001,-004
0007,0023,0006,0003,0006,0003,0002,0001,-004
0007,0023,0006,0003,0006,0003,0002,0001,-004
0007,0023,0006,0003,0005,0003,0002,0001,-004
0007,0015,0002,0002,0004,0003,0000,0000,0000
0005,0008,0001,0002,0002,0003,0000,0000,0000
0005,0007,-001,0002,0002,0003,-001,0000,0000
0005,0005,-001,0001,0003,0003,-001,0000,0000
0004,0001,-001,0002,0003,0002,0002,0000,0000
0003,0001,0000,0002,0003,0002,0002,0000,0000
0003,0001,0000,0002,0003,0002,-001,0000,0000
0002,0001,0002,0001,0003,0001,-001,-001,-001
0002,0000,0002,0001,0003,0001,0000,0000,-001
0001,0000,0000,0001,0001,0001,0000,-001,0001
0002,0000,0000,0001,0001,0000,0000,-001,0001
0001,0001,0000,0001,0001,0002,-001,-001,0001
0002,0000,0000,0001,0001,0002,-001,-001,0001
0001,0001,0000,0001,0002,0002,-001,0000,0001
0003,0000,0000,0001,0002,0000,-001,0000,-002
0001,0000,-001,0001,0002,0000,-001,0000,-002
0001,0000,-001,0001,0002,0001,-001,-001,-001
0001,0000,-001,0001,0002,0001,-001,-001,0001
0003,0001,-002,0002,0002,0001,-001,-002,-001
0003,0001,-002,0002,0003,0000,0000,0001,0000
0002,0001,-002,0002,0003,0000,0000,0000,0000
0001,0000,-002,0000,0002,0001,0000,0001,0002
