delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0000,0000,0001,0001,-001,0001,0001,0001
0001,0000,0000,0001,0002,0000,0001,0001,0001
0000,0000,0001,0002,0002,0000,0001,0001,0001
0001,0000,0001,0002,0002,0000,0000,0001,0001
0001,0000,0001,-001,0003,0003,0004,-001,0001
0001,0000,0000,-001,0001,0003,0003,0002,0004
0001,0000,0001,-001,0003,0003,0003,0002,0006
0000,0000,0001,0001,0003,0002,0003,0004,0004
0000,0000,0001,0001,0003,0002,0003,0005,0006
0001,0000,0001,0001,0003,0003,0004,0008,0006
0002,0001,0001,0001,0005,0003,0005,0010,0006
0003,0001,0002,0004,0005,0004,0009,0014,0008
0003,0003,0002,0005,0009,0004,0010,0016,0008
0003,0004,0002,0008,0013,0005,0010,0017,0008
0005,0006,0003,0015,0023,0006,0008,0017,0007
0007,0010,0005,0015,0031,0007,0008,0011,0007
0008,0016,0006,0011,0031,0007,0008,0005,0004
0008,0016,0006,0011,0029,0007,0008,0005,0004
0008,0016,0006,0011,0025,0007,0008,0005,0004
0008,0016,0006,0011,0020,0007,0008,0005,0004
0010,0027,0006,0007,0018,0007,0004,0005,0004
0010,0027,0006,0005,0012,0008,0002,0002,0005
0010,0023,0006,0005,0012,0008,0002,0002,0005
0010,0023,0006,0005,0012,0008,0002,0002,0005
0005,0022,0007,0002,0008,0004,0002,0002,0002
0002,0010,0007,0002,0005,0003,0002,0000,0001
0002,0008,0006,0002,0004,0003,0003,0000,-002
-001,0002,0005,0002,0004,0003,0003,0001,0001
-001,0002,0003,0000,0003,0003,0003,0001,0001
0000,0001,0000,0002,0002,0003,0001,0000,0002
0000,0000,0000,0000,0001,0001,0001,0000,0002
0000,0001,0001,0000,0001,0001,0002,0001,0002
0001,0000,0002,0000,0001,0001,0002,0001,0002
0001,0000,0002,0001,0001,0001,0000,0000,0003
0001,0000,0003,0001,0001,-001,0000,0000,0003
-002,0001,0002,0001,0000,-001,0000,0001,0003
-001,0001,0001,0001,0000,0000,0001,0001,0002
-001,0001,0000,0001,0000,0001,0001,0001,0001
-001,0000,0000,0003,0001,0001,0001,0000,0002
-001,0000,0000,0003,0001,0001,0002,0001,0002
0000,-001,0000,0001,0001,0001,0001,0000,0002
0001,-001,0000,0001,0001,-001,0001,0001,0001
0001,-001,0000,0001,0001,-001,0001,0000,0000
0001,0001,0000,0001,0001,-001,0002,0001,0001
0000,0001,0000,0001,0001,0000,0004,0000,0000
0001,0001,0002,0000,0001,-001,0002,-001,-001
0001,0000,0001,0000,0001,0001,0002,-001,-001
0001,-001,0001,0000,0001,0002,0002,0000,0000
0001,0000,0001,0001,0001,0002,0002,0002,0001
0001,0000,0001,0001,0001,0003,0000,0002,0002
0000,0001,0000,0001,0001,0003,-001,0001,0002
0000,0000,0000,0001,0001,0003,0000,0001,0000
0000,0000,0000,0001,0001,0000,0000,0001,0000
-001,0000,0000,0001,0001,0000,0001,0001,0001
0000,-001,0000,0001,0001,0000,0001,0001,0001
