delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,-001,0001,0000,0001,0000,0002,0000,0003
0000,-001,0001,0000,0001,0000,0002,0000,0001
0000,-001,0001,0000,0001,0000,0002,0000,0000
-002,0000,0000,0000,0001,0000,0001,0002,0000
-001,0001,0000,0001,0001,0000,0001,0002,-001
-001,0001,0000,0001,0001,0000,0001,0002,0000
0000,0001,0001,0001,0003,0001,0002,0002,-001
0001,0001,0001,0001,0003,0001,0004,0003,0000
0001,0000,0003,0000,0003,0002,0006,0004,0002
0001,0000,0003,0001,0004,0004,0006,0008,0004
0001,0000,0001,0002,0005,0004,0011,0008,0005
0001,0003,0001,0006,0007,0005,0017,0015,0005
0004,0004,0001,0010,0010,0006,0017,0015,0008
0004,0009,0003,0014,0014,0006,0016,0019,0009
0007,0009,0007,0019,0020,0007,0015,0019,0010
0011,0012,0007,0019,0029,0008,0015,0018,0010
0017,0017,0002,0018,0033,0009,0007,0014,0009
0017,0017,0002,0018,0034,0009,0007,0014,0009
0017,0017,0002,0018,0034,0009,0007,0014,0009
0017,0017,0002,0018,0032,0009,0007,0014,0009
0017,0017,0002,0018,0032,0009,0007,0014,0009
0017,0017,0002,0018,0032,0009,0007,0014,0009
0017,0031,0007,0009,0026,0009,0002,0004,0005
0013,0032,0010,0006,0017,0008,0000,0003,0005
0013,0032,0010,0006,0017,0008,0000,0003,0005
0013,0031,0010,0006,0014,0008,0000,0003,0005
0013,0031,0010,0006,0012,0008,0000,0003,0005
0013,0031,0010,0006,0012,0008,0000,0003,0005
0013,0029,0010,0006,0008,0008,0000,0003,0005
0013,0029,0010,0006,0008,0008,0000,0003,0005
0007,0021,0009,0002,0007,0004,0001,0003,0001
0002,0019,0009,0002,0004,0004,0002,0001,0001
0001,0013,0009,0004,0004,0003,0003,0001,0002
0001,0010,0009,0004,0004,0003,0003,0001,0002
0001,0009,0009,0004,0004,0003,0003,0001,0002
0001,0009,0009,0004,0004,0003,0003,0001,0002
0001,0009,0009,0004,0004,0003,0003,0001,0002
0001,0008,0009,0004,0004,0003,0003,0001,0002
0001,0008,0007,0001,0003,0002,0002,0001,0002
0000,0005,0006,0001,0003,0001,0002,0001,0000
0000,0004,0005,0001,0004,0001,0001,0001,0000
0000,0005,0005,0001,0004,0001,0001,0001,0000
0000,0004,0004,0001,0003,0002,0001,0001,0000
0000,0005,0006,0001,0003,0002,0001,0002,0000
0001,0004,0006,0001,0003,0002,0001,0002,0000
0001,0004,0006,0000,0003,0002,0001,0001,0000
0001,0004,0006,0000,0003,0002,0001,0001,0000
0001,0005,0005,0000,0003,0003,0001,0000,0000
0000,0005,0002,0001,0004,0003,0001,0001,0000
0001,0004,0002,0002,0004,0003,0002,0001,0000
0001,0003,0002,0002,0003,0005,0002,0002,0000
0001,0003,0002,0002,0003,0005,0002,0002,-001
0000,0001,0003,0002,0003,0002,0002,0002,0001
0000,0001,0003,0001,0003,0002,0002,0002,0001
0000,0001,0003,0001,0002,0001,0002,0002,0002
