delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0000,0001,0000,-001,-001,-001,-001,-002,-002
0000,0001,-001,-003,-002,-001,-001,0000,-002
0000,0000,-001,-003,-002,-001,-001,0000,-002
0000,0000,-001,-002,-002,-001,-002,-001,-001
0000,0000,0000,-002,-002,-001,-002,-001,-002
0001,0002,-001,-002,-001,0001,-001,-001,-001
0001,0002,-001,-002,-001,0001,-001,0001,-001
0002,0002,-001,-002,0000,0001,0000,0003,-001
0002,0002,-001,-001,0000,0002,0003,0008,0001
0003,0003,-001,0000,0003,0003,0005,0012,0000
0004,0003,-001,0004,0005,0003,0008,0012,0004
0005,0004,0001,0005,0009,0002,0009,0013,0003
0005,0008,0001,0010,0017,0002,0009,0018,0003
0006,0010,0001,0012,0019,0004,0009,0018,0003
0006,0015,0003,0014,0024,0006,0004,0017,0003
0012,0018,0003,0014,0027,0006,0003,0011,0003
0013,0021,0001,0011,0027,0005,0002,0006,-001
0013,0021,0001,0011,0028,0005,0002,0006,-001
0013,0021,0001,0011,0027,0005,0002,0006,-001
0013,0021,0001,0011,0025,0005,0002,0006,-001
0013,0021,0001,0011,0024,0005,0002,0006,-001
0014,0029,0001,0005,0013,0002,0002,0001,-001
0014,0029,0001,0003,0005,-002,0003,0000,-001
0014,0028,0001,0003,0005,-002,0003,0000,-001
0014,0026,0001,0003,0005,-002,0003,0000,-001
0014,0020,0001,0003,0005,-002,0003,0000,-001
0014,0018,0001,0003,0005,-002,0003,0000,-001
0007,0010,0001,0001,0001,-001,0000,-001,-001
0007,0004,0001,0000,0000,-001,-001,-001,-002
0003,0001,-001,-001,0000,0000,-002,-001,-001
0001,0000,-001,-001,-001,-001,-002,-001,-003
0001,0000,-001,-001,-001,-001,-002,-002,-002
0001,0000,-001,-001,0000,-001,-001,-001,-003
0001,0001,0000,0000,0000,-002,-002,-002,-003
-001,0001,0000,0000,-001,0000,-001,-001,-003
0001,0001,-001,-002,-001,0000,-002,-002,-001
0001,0000,-001,-002,-002,0000,-003,-001,-001
0001,0000,-001,-001,-001,0000,-003,-001,-002
0001,0000,-001,-001,-002,-001,-002,-001,-003
0001,0001,-002,-001,-002,-001,-002,-001,-002
0000,0001,-003,-001,-002,-001,-003,-001,-001
0000,0001,-003,-003,-001,-001,-003,-001,0000
0001,0000,-002,-003,-001,0001,-004,-002,0000
0001,0001,-001,-003,0000,0001,-002,-002,-004
0000,0001,-002,-003,-002,-001,-002,-002,-004
0000,0001,-002,-003,-002,-001,-001,-001,-001
0000,0001,-002,-002,-002,-001,-001,-001,-001
0001,0001,-001,-002,-002,-001,-001,-002,-001
0000,-001,-001,-002,-002,0000,-003,-003,-001
0000,-001,-001,-002,-002,0000,-003,-002,-001
0000,-001,-001,-002,-002,0000,-004,-001,-001
0001,0001,-001,-004,-003,-002,-004,-001,-002
0001,0001,-001,-004,-002,-002,-003,-001,-001
0001,0000,-001,-002,-002,-002,-003,-002,0000
0000,0000,-001,-002,-002,-001,-003,-001,0000
