delta1,delta2,delta3,delta4,delta5,delta6,delta7,delta8,delta9
0001,0002,0002,0000,0000,0000,0002,0001,0001
0001,0000,0001,0000,0000,0000,0001,0000,0002
0000,0001,0001,0000,0001,0000,0001,0000,0002
0000,0001,0001,0000,0001,-001,0001,0000,0001
0003,0002,0001,0000,0001,-001,0001,0000,0001
0003,0002,0001,0000,0000,0001,0002,0002,0001
0002,0001,0001,0001,0000,0003,0002,0003,0003
0001,0001,0003,0002,0000,0003,0002,0003,0001
0001,0000,0002,0002,0001,0003,0002,0003,0001
0001,0001,0002,0002,0002,0003,0003,0004,0001
0001,0002,0002,0003,0003,0004,0005,0009,0006
0003,0002,0001,0004,0004,0004,0007,0013,0006
0003,0004,0001,0005,0008,0005,0008,0016,0006
0003,0006,0002,0008,0017,0008,0008,0016,0006
0006,0011,0004,0008,0022,0009,0003,0009,0006
0006,0022,0004,0008,0022,0009,0003,0009,0006
0006,0023,0008,0005,0015,0010,0003,0007,0005
0005,0023,0010,0004,0010,0010,0004,0005,0004
0004,0013,0010,0001,0008,0008,0004,0004,0004
0004,0011,0008,0000,0006,0006,0003,0002,0004
0002,0007,0007,0001,0003,0006,0002,0002,0002
0002,0006,0006,0001,0002,0005,0002,0002,0001
0002,0005,0003,0001,0001,0004,0002,0001,0001
0002,0004,0003,0001,0001,0003,0001,0001,0000
0003,0004,0003,0001,0001,0002,0001,0001,0003
0002,0001,0003,0001,0001,0002,0001,0001,0002
0002,0001,0002,0002,0001,0003,0001,0001,0002
0002,0001,0002,0002,0001,0003,0002,0001,0002
0001,0002,0001,0002,0002,0003,0001,0000,0001
0001,0002,0001,0002,0001,0003,0001,0001,0001
0001,0002,0001,0001,0002,0003,0000,0001,0001
0001,0002,0001,0002,0002,0002,0000,0001,0001
0001,0002,0000,0001,0002,0002,0000,0001,0001
0001,0002,0004,0003,0000,0002,0001,0001,0001
0001,0002,0003,0000,0000,0002,0001,0000,-001
0001,0002,0003,0000,0000,0002,0001,0001,0000
0001,0000,0003,0000,0000,0000,-001,0002,0000
-001,0000,0003,0000,0000,0000,-001,0002,0000
-001,0001,0003,0001,0000,0000,0002,0002,0000
-001,0001,0003,0001,0000,0001,0002,0001,0000
-001,0000,0003,0001,0001,0002,0002,0000,0000
0002,0000,0000,0001,0001,0002,0001,0000,0000
0000,0000,0002,0001,0002,0001,0001,0001,-002
0001,0001,0002,0001,0001,0001,0001,0001,-002
0001,0001,0002,0000,0000,0001,0001,0001,-002
0001,0001,0001,0000,0000,0003,0002,0001,0000
0001,0001,0000,0001,0001,0001,0001,0001,0000
0001,0001,0000,0001,0001,0003,0001,0001,0000
0001,0001,0000,0001,0000,0001,0001,0001,0000
0001,0001,0000,0001,0000,0001,0000,0001,0000
0001,0001,0000,0001,0000,-001,0000,0001,0000
0001,0002,0000,0001,0000,-001,0000,0001,0000
0001,0001,0002,0001,0000,0001,0001,0001,0000
0000,0001,0002,0000,0000,0001,0001,0001,0000
0001,0001,0002,0000,0000,0001,0002,0000,-001
