delta0,delta1,delta2,delta3,delta4
0018,0009,0032,0032,0037
0019,0012,0034,0037,0037
0021,0015,0039,0050,0046
0024,0022,0051,0066,0063
0026,0028,0059,0088,0074
0034,0033,0081,0127,0107
0046,0052,0093,0144,0120
0046,0052,0097,0144,0122
0046,0052,0096,0133,0120
0046,0052,0096,0131,0119
0060,0034,0081,0111,0106
0060,0026,0064,0081,0075
0030,0014,0042,0035,0039
0015,0001,0028,0019,0017
0015,0001,0025,0014,0015
0015,0001,0017,0013,0014
0015,0001,0016,0008,0011
0008,0001,0016,0008,0011
0006,-001,0016,0008,0011
0008,-002,0014,0008,0012
0007,-002,0014,0005,0008
0007,-002,0015,0005,0008
0004,-001,0015,0005,0007
0004,-001,0013,0006,0007
0004,-001,0012,0006,0009
0006,-002,0009,0004,0010
0006,-002,0009,0004,0010
0006,-001,0009,0004,0010
0005,0003,0012,0005,0005
0005,0003,0014,0004,0005
