delta0,delta1,delta2,delta3,delta4
0017,0019,0042,0046,0041
0024,0029,0052,0056,0057
0035,0050,0077,0105,0096
0049,0068,0077,0116,0096
0049,0068,0099,0140,0121
0049,0068,0098,0144,0129
0049,0068,0098,0144,0129
0049,0045,0075,0104,0096
0049,0038,0071,0101,0077
0049,0038,0065,0083,0076
0027,0015,0038,0039,0040
0027,0015,0035,0037,0039
0027,0015,0035,0037,0039
0027,0015,0031,0028,0030
0027,0015,0031,0025,0027
0017,0014,0031,0025,0027
0008,0010,0028,0015,0018
0008,0010,0028,0015,0018
0008,0010,0028,0015,0018
0009,0013,0022,0018,0018
0008,0011,0022,0014,0018
0008,0011,0022,0014,0018
0008,0008,0021,0011,0012
0008,0008,0021,0011,0012
0008,0008,0021,0011,0012
0008,0010,0018,0014,0012
0007,0010,0018,0012,0012
0007,0010,0018,0012,0012
0006,0011,0024,0007,0012
0006,0011,0024,0007,0012
