delta0,delta1,delta2,delta3,delta4
0019,0023,0042,0051,0050
0022,0035,0067,0085,0056
0027,0048,0089,0131,0081
0027,0048,0098,0143,0114
0027,0048,0098,0143,0114
0027,0048,0098,0143,0114
0027,0048,0072,0107,0085
0058,0034,0070,0094,0074
0058,0028,0065,0081,0072
0000,-005,0015,0014,0002
0000,-005,0015,0014,0002
0000,-005,0012,0014,0002
0000,-005,0006,-002,-006
0000,-005,0006,-002,-006
0012,0014,0030,0020,0026
0012,0014,0030,0020,0026
0011,0014,0017,0015,0023
0007,0012,0017,0015,0023
0007,0012,0017,0015,0023
0005,0012,0020,0013,0014
0005,0012,0020,0013,0014
0005,0012,0020,0013,0014
0009,0010,0019,0012,0019
0006,0010,0019,0011,0018
0006,0010,0019,0011,0018
0006,0009,0015,0011,0018
0008,0009,0015,0011,0018
0008,0009,0015,0011,0018
0008,0011,0016,0012,0018
0008,0011,0016,0012,0020
