delta0,delta1,delta2,delta3,delta4
0011,0019,0030,0040,0037
0012,0020,0044,0049,0044
0028,0037,0066,0103,0085
0043,0065,0107,0160,0125
0043,0065,0126,0188,0142
0043,0065,0150,0220,0171
0043,0065,0156,0240,0175
0063,0084,0156,0240,0176
0088,0084,0155,0219,0175
0100,0066,0119,0176,0164
0102,0048,0097,0136,0136
0102,0048,0097,0136,0136
0092,0048,0097,0136,0136
0081,0048,0097,0136,0136
0067,0038,0072,0094,0092
0031,0026,0047,0060,0055
0019,0007,0032,0028,0027
0019,0007,0031,0027,0026
0019,0007,0026,0015,0017
0019,0007,0025,0013,0015
0010,0005,0015,0010,0014
0001,0004,0015,0007,0006
0001,0004,0015,0007,0006
0003,-001,0014,0002,0006
0003,0001,0014,0002,0004
0004,0001,0011,0002,0004
0001,0001,0008,0002,0007
0001,-001,0008,0000,0007
0001,-001,0008,0000,0007
-004,-001,0002,-001,0004
