delta0,delta1,delta2,delta3,delta4
0011,0016,0036,0043,0036
0012,0016,0040,0048,0040
0021,0019,0048,0057,0048
0021,0019,0048,0057,0048
0022,0017,0041,0044,0042
0022,0016,0036,0042,0037
0016,0013,0031,0033,0028
0009,0009,0023,0017,0018
0006,0004,0018,0016,0016
0004,0004,0016,0015,0010
0000,0001,0010,0003,0010
-001,0001,0007,0001,0004
-001,0001,0007,0001,-003
-004,0001,0005,-002,-003
-006,-003,0005,-002,-004
-004,-003,0005,-002,-004
-004,-003,0003,-005,-004
-004,-003,0000,-005,-007
-004,-004,0000,-005,-007
-004,-004,0000,-002,-007
-003,-004,0000,-004,-005
-003,-004,0000,-004,-005
-004,-004,0000,-005,-005
-004,-003,-001,-005,-003
-004,-003,-001,-005,-003
-005,-003,-001,-004,-003
-005,-003,-002,-007,-006
-005,-003,-002,-007,-006
-004,-005,-002,-007,-006
-006,-005,-003,-006,-008
