delta0,delta1,delta2,delta3,delta4
0014,0014,0022,0036,0028
0025,0022,0032,0042,0039
0037,0049,0060,0082,0069
0037,0049,0060,0082,0069
0036,0026,0043,0082,0071
0036,0023,0043,0076,0064
0036,0023,0043,0076,0064
0030,0022,0035,0061,0064
0027,0018,0032,0051,0047
0027,0018,0032,0051,0047
0015,0013,0020,0026,0032
0015,0012,0020,0026,0027
0015,0012,0020,0026,0027
0014,0011,0013,0021,0022
0013,0007,0013,0020,0018
0013,0007,0013,0020,0018
0009,0007,0011,0015,0018
0009,0007,0011,0013,0016
0009,0007,0011,0013,0016
0007,0007,0008,0013,0016
0007,0009,0008,0013,0016
0007,0009,0008,0013,0016
0000,0007,0005,0015,0012
0000,0006,0005,0014,0012
0000,0006,0005,0014,0012
0001,0006,0004,0010,0011
0001,0006,0004,0010,0011
0001,0006,0004,0010,0011
0002,0006,0006,0007,0012
0002,0004,0006,0007,0011
