delta0,delta1,delta2,delta3,delta4
0029,0027,0039,0053,0042
0029,0031,0040,0065,0051
0037,0038,0056,0078,0065
0044,0038,0056,0079,0068
0045,0033,0053,0080,0078
0044,0032,0049,0080,0078
0042,0032,0044,0080,0078
0032,0019,0033,0054,0054
0026,0017,0031,0047,0045
0025,0015,0030,0035,0040
0015,0010,0017,0027,0029
0015,0010,0017,0023,0025
0015,0010,0017,0022,0024
0008,0007,0011,0018,0021
0008,0007,0011,0016,0019
0008,0008,0011,0015,0019
0008,0008,0011,0013,0012
0010,0008,0011,0013,0012
0008,0008,0011,0013,0012
0006,0004,0008,0013,0014
0006,0004,0008,0009,0014
0006,0004,0008,0009,0014
0010,0007,0007,0008,0008
0005,0009,0006,0008,0008
0008,0009,0007,0008,0008
0008,0008,0006,0006,0008
0009,0007,0008,0006,0008
0009,0007,0006,0006,0008
0006,0005,0008,0006,0010
0006,0005,0008,0008,0011
