delta0,delta1,delta2,delta3,delta4
0020,0018,0043,0056,0050
0020,0018,0055,0072,0058
0028,0027,0072,0093,0073
0030,0027,0072,0093,0073
0030,0027,0057,0074,0070
0030,0023,0056,0059,0061
0021,0014,0040,0039,0039
0014,0011,0024,0022,0028
0014,0008,0024,0020,0023
0008,0003,0016,0013,0013
0008,0003,0016,0008,0013
0005,0002,0014,0005,0007
0005,0002,0014,0005,0007
0005,0002,0011,0005,0007
0003,0001,0009,0007,0008
0003,0001,0009,0007,0008
0003,0001,0009,0004,0008
0002,-003,0011,0000,0005
0002,-003,0011,0000,0005
0002,-003,0007,0000,0005
0003,0001,0007,0003,0005
0003,0001,0007,0003,0005
0003,0001,0009,0003,0005
0003,0003,0005,0003,0007
0003,0003,0004,0003,0007
0003,0003,0004,0005,0007
-001,0001,0008,0003,0006
-001,0001,0008,0003,0006
-001,0001,0008,0003,0006
0005,0003,0007,0004,0006
