delta0,delta1,delta2,delta3,delta4
0015,0022,0021,0040,0031
0022,0026,0031,0043,0040
0022,0026,0038,0065,0045
0022,0026,0038,0065,0045
0031,0018,0036,0068,0055
0031,0018,0036,0065,0059
0031,0018,0036,0065,0059
0015,0015,0020,0032,0037
0015,0010,0020,0027,0027
0015,0010,0020,0027,0027
0011,0010,0013,0021,0021
0011,0011,0011,0017,0019
0011,0011,0011,0017,0019
0001,0005,0006,0017,0016
0001,0005,0006,0016,0014
0001,0005,0006,0016,0014
0006,0007,0006,0011,0014
0006,0005,0006,0008,0011
0006,0005,0006,0008,0011
0000,0005,0005,0008,0009
0000,0005,0005,0016,0009
0000,0005,0005,0016,0009
0002,0006,0005,0009,0013
0002,0008,0005,0009,0009
0002,0008,0005,0009,0009
0000,-001,0003,0009,0007
0000,-001,0003,0008,0007
0000,-001,0003,0008,0007
0000,0002,0005,0007,0006
0000,0003,0005,0007,0006
