delta0,delta1,delta2,delta3,delta4
0020,0018,0029,0036,0033
0024,0025,0036,0047,0041
0029,0025,0036,0055,0046
0031,0029,0038,0057,0049
0037,0035,0045,0069,0054
0037,0035,0045,0069,0056
0037,0022,0044,0069,0056
0037,0022,0042,0069,0056
0039,0022,0040,0069,0057
0039,0024,0035,0060,0057
0036,0022,0031,0056,0050
0035,0021,0030,0053,0049
0020,0015,0023,0037,0038
0018,0011,0023,0031,0034
0018,0010,0023,0027,0031
0018,0010,0016,0018,0023
0018,0010,0012,0018,0023
0015,0010,0012,0018,0021
0013,0007,0006,0011,0015
0013,0007,0006,0011,0015
0013,0007,0007,0011,0015
0010,0004,0007,0008,0011
0010,0004,0007,0008,0011
0009,0006,0007,0008,0011
0011,0007,0007,0007,0012
0009,0006,0007,0007,0011
0007,0005,0008,0007,0011
0007,0005,0008,0006,0005
0008,0005,0008,0006,0005
0008,0005,0004,0006,0005
