delta0,delta1,delta2,delta3,delta4
0017,0026,0045,0054,0053
0017,0026,0062,0088,0057
0017,0026,0062,0088,0057
0037,0023,0054,0073,0062
0037,0023,0052,0073,0062
0037,0023,0050,0072,0062
0009,0007,0015,0017,0012
0009,0007,0015,0017,0012
0009,0007,0015,0017,0012
-009,-003,0000,-001,-005
-009,-003,0000,-001,-005
-009,-003,0000,-001,-005
-010,-007,-004,-007,-008
-010,-007,-004,-007,-008
-010,-007,-004,-007,-008
-010,-007,-005,-011,-009
-010,-007,-005,-011,-009
-010,-007,-005,-011,-009
-011,-008,-003,-010,-012
-011,-008,-003,-010,-012
-011,-008,-003,-010,-012
-008,-007,-003,-009,-014
-008,-007,-003,-009,-014
-008,-007,-003,-009,-014
-006,-005,-007,-012,-014
-006,-005,-007,-012,-014
-006,-005,-007,-012,-014
-010,-008,-005,-009,-016
-010,-008,-005,-009,-016
-010,-008,-005,-009,-016
