delta0,delta1,delta2,delta3,delta4
0043,0034,0058,0078,0057
0043,0034,0058,0079,0057
0043,0034,0062,0090,0067
0047,0030,0052,0083,0078
0047,0030,0052,0083,0078
0029,0015,0028,0040,0040
0017,0010,0023,0033,0026
0017,0010,0023,0025,0024
0013,0008,0023,0022,0022
0013,0007,0020,0016,0018
0013,0007,0020,0016,0018
0014,0007,0020,0015,0015
0013,0008,0018,0010,0015
0013,0008,0018,0010,0015
0009,0007,0016,0010,0012
0009,0007,0016,0012,0010
0009,0007,0016,0012,0010
0011,0007,0016,0014,0010
0007,0006,0016,0012,0010
0007,0006,0016,0012,0010
0007,0006,0015,0011,0010
0008,0004,0015,0010,0007
0008,0004,0015,0010,0007
0008,0004,0019,0010,0007
0003,0005,0015,0011,0011
0003,0005,0015,0011,0011
0003,0008,0015,0012,0010
0005,0007,0013,0012,0009
0005,0007,0013,0012,0009
0005,0006,0013,0012,0009
