delta0,delta1,delta2,delta3,delta4
0022,0023,0034,0045,0037
0035,0041,0051,0069,0058
0043,0049,0065,0096,0080
0064,0055,0092,0150,0109
0092,0056,0092,0150,0115
0092,0056,0074,0134,0115
0092,0056,0056,0109,0101
0092,0056,0052,0093,0094
0037,0015,0039,0070,0068
0032,0015,0033,0049,0044
0032,0015,0032,0047,0043
0032,0015,0025,0036,0035
0032,0015,0025,0034,0032
0029,0009,0023,0031,0032
0020,0009,0018,0022,0020
0016,0007,0018,0022,0020
0015,0007,0017,0021,0018
0012,0003,0012,0012,0011
0011,0003,0012,0012,0011
0011,0004,0012,0012,0010
0009,0004,0014,0008,0009
0009,0004,0012,0008,0009
0008,0004,0011,0010,0010
0008,0008,0008,0010,0010
0008,0004,0008,0008,0009
0008,0004,0006,0008,0008
0008,0004,0003,0008,0008
0008,0009,0003,0010,0008
0008,0009,0006,0010,0008
0007,0006,0006,0006,0008
