delta0,delta1,delta2,delta3,delta4
0020,0021,0032,0035,0034
0022,0024,0034,0048,0038
0032,0030,0044,0066,0054
0032,0030,0044,0066,0054
0035,0030,0047,0075,0055
0039,0030,0047,0075,0071
0039,0030,0047,0075,0071
0035,0026,0042,0057,0059
0026,0018,0034,0053,0042
0026,0018,0030,0042,0042
0017,0018,0022,0031,0036
0012,0014,0019,0024,0026
0012,0014,0019,0024,0026
0012,0014,0017,0024,0025
0008,0011,0015,0015,0021
0008,0011,0015,0015,0021
0008,0011,0015,0015,0021
0013,0012,0014,0015,0021
0013,0012,0014,0015,0021
0015,0011,0014,0015,0019
0013,0011,0011,0013,0019
0013,0011,0011,0013,0019
0013,0012,0011,0013,0019
0004,0009,0011,0015,0017
0004,0009,0011,0015,0017
0004,0009,0013,0013,0017
0012,0012,0010,0012,0018
0012,0012,0010,0012,0018
0010,0012,0010,0012,0018
0010,0009,0012,0018,0016
