delta0,delta1,delta2,delta3,delta4
0030,0027,0035,0055,0048
0035,0046,0062,0084,0070
0046,0046,0074,0109,0090
0049,0044,0074,0120,0094
0049,0044,0074,0123,0102
0049,0044,0073,0123,0102
0049,0044,0066,0112,0097
0049,0033,0059,0099,0093
0049,0029,0053,0081,0081
0029,0019,0034,0051,0048
0028,0019,0033,0042,0046
0028,0019,0025,0038,0036
0028,0019,0020,0025,0027
0028,0019,0020,0024,0026
0021,0010,0018,0024,0025
0011,0004,0016,0020,0014
0011,0004,0013,0017,0013
0011,0004,0012,0017,0013
0007,0000,0012,0009,0006
0007,0000,0012,0009,0006
0007,0000,0010,0009,0006
0009,0003,0008,0010,0008
0009,0006,0008,0012,0014
0011,0006,0008,0012,0014
0011,0005,0009,0012,0009
0008,0005,0007,0012,0009
0007,0003,0007,0012,0009
0008,0007,0005,0007,0008
0010,0007,0005,0007,0008
0010,0007,0005,0006,0008
