delta0,delta1,delta2,delta3,delta4
0033,0038,0050,0073,0047
0040,0050,0051,0073,0067
0054,0060,0095,0124,0102
0065,0060,0095,0147,0107
0065,0060,0092,0161,0122
0065,0060,0091,0147,0131
0065,0060,0080,0145,0131
0048,0027,0049,0093,0086
0046,0022,0049,0079,0080
0027,0022,0039,0058,0051
0009,0000,0029,0045,0040
0009,0000,0025,0040,0036
0009,0000,0025,0040,0036
0009,0000,0025,0027,0030
0018,0005,0017,0022,0022
0018,0005,0017,0022,0022
0018,0005,0017,0020,0022
0015,0009,0015,0016,0016
0015,0009,0015,0016,0016
0015,0006,0015,0016,0013
0006,0004,0016,0018,0011
0006,0004,0016,0018,0011
0006,0004,0016,0012,0011
0010,0005,0017,0012,0012
0010,0005,0017,0012,0012
0009,0005,0017,0012,0012
0009,0005,0017,0012,0014
0009,0005,0017,0012,0014
0010,0006,0017,0012,0014
0009,0008,0017,0011,0015
